Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 5.899640000000001, 312, 1, 302
1, 3.5365800000000003, 187, 1, 170
2, 26.8303, 900, 1, 843
3, 7.21648, 360, 1, 346
4, 22.054100000000002, 1190, 1, 1145
5, 26.8953, 1332, 1, 1284
6, 9.07787, 456, 1, 449
7, 12.953299999999999, 754, 1, 742
8, 4.4982, 195, 1, 177
9, 21.3073, 1056, 1, 979
10, 23.042199999999998, 600, 1, 558
11, 9.42818, 484, 1, 461
12, 21.886400000000002, 483, 1, 452
13, 18.259999999999998, 840, 1, 783
14, 8.92338, 462, 1, 452
15, 23.076, 1369, 1, 1339
16, 25.331599999999998, 1400, 1, 1383
17, 22.0766, 930, 1, 917
18, 49.6888, 2805, 1, 2715
19, 21.8277, 780, 1, 765
20, 3.79875, 165, 1, 127
21, 35.5446, 1591, 1, 1563
22, 8.07648, 462, 2, 410
23, 25.400699999999997, 225, 2, 222
24, 44.0959, 2150, 2, 2110
25, 7.14448, 342, 2, 323
26, 9.42454, 504, 2, 460
27, 9.05932, 525, 2, 468
28, 38.544000000000004, 1540, 2, 1489
29, 51.0896, 1804, 2, 1791
30, 51.7223, 2365, 2, 2359
31, 4.410080000000001, 240, 2, 232
32, 17.647, 380, 2, 365
33, 47.8425, 2520, 2, 2477
34, 11.6309, 625, 2, 620
35, 52.926300000000005, 2303, 2, 2273
36, 54.6524, 2916, 2, 2854
37, 10.8392, 575, 2, 495
38, 31.861100000000004, 1296, 2, 1216
39, 17.1721, 899, 2, 882
40, 3.7257499999999997, 169, 2, 143
41, 10.781799999999999, 648, 2, 617
42, 23.7736, 899, 2, 872
43, 7.59454, 399, 2, 389
44, 13.903799999999999, 870, 2, 846
45, 10.7608, 600, 3, 569
46, 26.4798, 837, 3, 795
47, 4.77287, 240, 3, 231
48, 32.2877, 1156, 3, 1110
49, 4.1604399999999995, 224, 3, 211
50, 22.4686, 1224, 3, 1174
51, 28.1045, 1677, 3, 1599
52, 44.040299999999995, 2346, 3, 2275
53, 34.1357, 1444, 3, 1384
54, 7.95732, 396, 3, 352
55, 8.017520000000001, 441, 3, 404
56, 90.8571, 5041, 3, 4939
57, 47.4005, 2376, 3, 2268
58, 10.067599999999999, 529, 3, 528
59, 19.3968, 990, 3, 938
60, 18.842299999999998, 1023, 4, 962
61, 5.365810000000001, 266, 4, 255
62, 17.4849, 840, 4, 788
63, 31.7733, 1056, 4, 1032
64, 14.6981, 870, 4, 841
65, 4.11183, 196, 4, 196
66, 31.8756, 840, 4, 789
67, 43.8239, 2385, 4, 2361
68, 1.06879, 36, 4, 31
69, 1.8189899999999999, 70, 4, 70
70, 82.2732, 4830, 4, 4738
71, 0.424956, 12, 4, 10
72, 8.85623, 456, 4, 449
73, 32.967299999999994, 1760, 4, 1728
74, 0.551116, 16, 4, 16
75, 53.157999999999994, 2860, 4, 2823
76, 1.81599, 88, 4, 88
77, 33.1588, 1886, 5, 1841
78, 35.6987, 1628, 5, 1562
79, 10.6637, 552, 5, 530
80, 9.19965, 483, 5, 456
81, 23.567500000000003, 650, 5, 607
82, 20.633499999999998, 1155, 5, 1125
83, 0.842812, 35, 5, 28
84, 53.021899999999995, 2208, 5, 2107
85, 18.1914, 1023, 5, 986
86, 4.7724899999999995, 224, 5, 205
87, 20.908199999999997, 1296, 5, 1226
88, 17.0545, 924, 5, 916
89, 17.277, 255, 5, 221
90, 62.533500000000004, 2538, 5, 2503
91, 9.66484, 552, 6, 512
92, 27.3079, 784, 6, 753
93, 12.4578, 650, 6, 642
94, 20.0649, 1190, 6, 1128
95, 6.62723, 306, 6, 282
96, 24.0134, 1292, 6, 1230
97, 2.25962, 110, 6, 84
98, 11.2076, 598, 6, 574
99, 114.313, 3192, 6, 3102
100, 31.8941, 1254, 6, 1219
101, 30.6497, 1224, 6, 1178
102, 4.9529, 240, 6, 209
103, 49.513, 2448, 6, 2377
104, 8.47513, 380, 6, 349
105, 1.51897, 64, 7, 52
106, 43.13, 1722, 7, 1690
107, 28.822400000000002, 1054, 7, 993
108, 27.9265, 1665, 7, 1616
109, 5.93462, 368, 7, 343
110, 5.30864, 272, 7, 233
111, 24.6749, 1400, 7, 1368
112, 50.2325, 2652, 7, 2622
113, 43.4429, 1482, 7, 1469
114, 4.38709, 240, 7, 205
115, 15.297500000000001, 841, 8, 789
116, 9.85923, 552, 8, 490
117, 19.7337, 1122, 8, 1087
118, 3.66623, 182, 8, 160
119, 62.0737, 3654, 8, 3517
120, 9.05341, 529, 8, 488
121, 22.026400000000002, 1190, 8, 1128
122, 38.576899999999995, 1480, 8, 1399
123, 128.655, 6536, 8, 6455
124, 31.743000000000002, 925, 8, 903
125, 57.2878, 2226, 8, 2181
126, 7.61466, 400, 8, 340
127, 18.390900000000002, 1054, 8, 1043
128, 13.735000000000001, 700, 8, 693
129, 23.9364, 1292, 8, 1222
130, 0.920825, 36, 8, 18
131, 39.2753, 1935, 8, 1878
132, 68.7054, 3245, 9, 3174
133, 23.657500000000002, 1260, 9, 1197
134, 19.5636, 625, 9, 585
135, 8.44102, 441, 9, 409
136, 7.6719800000000005, 437, 9, 422
137, 1.80152, 72, 9, 68
138, 0.335725, 8, 9, 4
139, 0.19469, 4, 9, 0
140, 0.562052, 16, 9, 2
141, 19.1957, 378, 9, 326
142, 3.60378, 195, 9, 185
143, 57.3785, 3024, 9, 2954
144, 23.052300000000002, 1190, 9, 1159
145, 6.18338, 324, 9, 323
146, 20.277, 868, 9, 845
147, 30.7374, 1368, 9, 1353
148, 9.04763, 529, 9, 465
