Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 1.84673, 390, 1, 384
1, 27.611900000000002, 247, 1, 242
2, 4.55769, 1024, 1, 984
3, 9.297130000000001, 440, 1, 414
4, 6.43961, 1332, 1, 1268
5, 20.715500000000002, 1482, 1, 1444
6, 2.71819, 546, 1, 527
7, 3.8474, 868, 1, 856
8, 1.41249, 255, 1, 240
9, 5.825, 1190, 1, 1134
10, 3.1151999999999997, 702, 1, 674
11, 2.8504799999999997, 576, 1, 563
12, 2.64406, 575, 1, 558
13, 4.86499, 960, 1, 930
14, 2.5487800000000003, 552, 1, 542
15, 6.27024, 1521, 1, 1482
16, 7.15093, 1554, 1, 1546
17, 5.09535, 1056, 1, 1041
18, 25.5822, 3021, 1, 2955
19, 4.27542, 896, 1, 878
20, 1.02146, 221, 1, 176
21, 17.7773, 1755, 1, 1729
22, 2.3579600000000003, 552, 2, 532
23, 1.4632, 289, 2, 283
24, 23.1361, 2340, 2, 2283
25, 2.00138, 420, 2, 404
26, 2.7463, 598, 2, 572
27, 2.79973, 621, 2, 595
28, 15.936100000000001, 1702, 2, 1678
29, 17.5216, 1978, 2, 1947
30, 27.5267, 2565, 2, 2540
31, 1.358, 306, 2, 297
32, 2.1186, 462, 2, 444
33, 20.61, 2726, 2, 2696
34, 3.5152400000000004, 729, 2, 722
35, 10.8228, 2499, 2, 2462
36, 29.994699999999998, 3136, 2, 3071
37, 10.9228, 675, 2, 642
38, 6.42133, 1444, 2, 1397
39, 5.00673, 1023, 2, 1004
40, 1.20387, 225, 2, 213
41, 3.26056, 754, 2, 739
42, 13.774899999999999, 1023, 2, 1006
43, 12.0109, 483, 2, 476
44, 4.24505, 992, 2, 959
45, 3.18364, 702, 3, 675
46, 4.33828, 957, 3, 939
47, 10.2318, 306, 3, 299
48, 14.8156, 1296, 3, 1271
49, 1.3743699999999999, 288, 3, 280
50, 6.43656, 1368, 3, 1329
51, 16.942, 1845, 3, 1798
52, 20.642899999999997, 2544, 3, 2509
53, 7.04335, 1600, 3, 1564
54, 2.2674700000000003, 480, 3, 453
55, 2.48481, 529, 3, 511
56, 51.5464, 5329, 3, 5255
57, 12.9139, 2576, 3, 2510
58, 2.75093, 625, 3, 612
59, 5.29969, 1120, 3, 1059
60, 8.518360000000001, 1155, 4, 1127
61, 12.112400000000001, 336, 4, 327
62, 5.11731, 960, 4, 924
63, 5.688140000000001, 1190, 4, 1171
64, 4.34826, 992, 4, 965
65, 1.34712, 256, 4, 243
66, 5.87094, 960, 4, 941
67, 28.7402, 2585, 4, 2559
68, 0.37065200000000004, 64, 4, 58
69, 0.6840569999999999, 108, 4, 107
70, 56.9007, 5112, 4, 5058
71, 0.192414, 30, 4, 29
72, 14.9692, 546, 4, 540
73, 9.17222, 1932, 4, 1901
74, 0.22228699999999998, 36, 4, 34
75, 51.2062, 3078, 4, 3052
76, 0.66345, 130, 4, 125
77, 24.3534, 2064, 5, 2023
78, 8.05968, 1794, 5, 1749
79, 3.06859, 650, 5, 635
80, 2.78016, 575, 5, 558
81, 3.4958799999999997, 756, 5, 732
82, 10.4481, 1295, 5, 1274
83, 0.34876599999999996, 63, 5, 49
84, 18.9026, 2400, 5, 2348
85, 5.37598, 1155, 5, 1132
86, 1.52216, 288, 5, 275
87, 6.2176100000000005, 1444, 5, 1387
88, 4.99754, 1050, 5, 1037
89, 1.6015700000000002, 323, 5, 305
90, 28.7791, 2744, 5, 2721
91, 2.8895, 650, 6, 629
92, 4.25376, 900, 6, 877
93, 3.6169700000000002, 756, 6, 747
94, 10.040000000000001, 1332, 6, 1304
95, 3.9119200000000003, 380, 6, 350
96, 6.28086, 1440, 6, 1401
97, 0.773309, 156, 6, 135
98, 3.36983, 700, 6, 676
99, 18.482200000000002, 3422, 6, 3319
100, 18.889, 1400, 6, 1369
101, 14.8501, 1368, 6, 1309
102, 1.55675, 306, 6, 289
103, 28.1832, 2650, 6, 2614
104, 2.2465200000000003, 462, 6, 443
105, 0.532441, 100, 7, 93
106, 8.98186, 1892, 7, 1866
107, 7.74598, 1188, 7, 1156
108, 7.90551, 1833, 7, 1785
109, 1.86557, 450, 7, 442
110, 8.219570000000001, 342, 7, 315
111, 7.1768600000000005, 1554, 7, 1530
112, 35.7029, 2862, 7, 2823
113, 10.0984, 1640, 7, 1616
114, 1.40066, 306, 7, 291
115, 4.35163, 961, 8, 929
116, 3.1151999999999997, 650, 8, 625
117, 5.7657799999999995, 1260, 8, 1238
118, 9.22124, 240, 8, 226
119, 26.159499999999998, 3900, 8, 3832
120, 2.67021, 625, 8, 593
121, 16.3183, 1332, 8, 1304
122, 7.38602, 1638, 8, 1604
123, 73.4734, 6864, 8, 6778
124, 5.41545, 1053, 8, 1035
125, 20.6604, 2420, 8, 2358
126, 2.4137, 484, 8, 459
127, 14.038, 1188, 8, 1176
128, 4.08164, 810, 8, 802
129, 15.4919, 1440, 8, 1387
130, 0.331816, 64, 8, 50
131, 16.052, 2115, 8, 2029
132, 19.1634, 3477, 9, 3433
133, 6.69741, 1406, 9, 1373
134, 3.2616, 729, 9, 638
135, 2.5597100000000004, 529, 9, 508
136, 2.2854799999999997, 525, 9, 513
137, 0.631967, 110, 9, 104
138, 0.15319500000000003, 24, 9, 19
139, 0.101715, 16, 9, 8
140, 0.202942, 36, 9, 26
141, 2.23454, 460, 9, 424
142, 1.18158, 255, 9, 249
143, 22.944499999999998, 3248, 9, 3199
144, 6.3537799999999995, 1332, 9, 1312
145, 1.88345, 400, 9, 394
146, 14.6243, 990, 9, 974
147, 6.98205, 1520, 9, 1503
148, 18.1294, 625, 9, 595
149, 10.6338, 1008, 9, 979
150, 7.1752400000000005, 1505, 9, 1469
151, 2.52258, 552, 9, 528
152, 3.1601, 440, 9, 410
153, 12.112400000000001, 2646, 9, 2606
154, 1.02674, 225, 9, 220
155, 5.00579, 1190, 9, 1149
156, 12.1682, 1443, 9, 1411
157, 4.99681, 1122, 9, 1110
158, 6.38823, 1376, 9, 1356
159, 7.43239, 1560, 9, 1524
160, 2.33324, 399, 9, 384
161, 2.36439, 500, 9, 479
162, 6.22147, 1404, 9, 1381
163, 0.927275, 195, 9, 182
164, 0.9810030000000001, 180, 10, 167
165, 13.593900000000001, 1560, 10, 1437
166, 6.167520000000001, 1287, 10, 1249
