Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 4660.610000000001, 16032, 1, 8708
1, 6564.009999999999, 11356, 1, 7629
2, 4613.9400000000005, 20040, 1, 11332
3, 4578.7699999999995, 13360, 1, 7301
4, 4560.22, 23380, 1, 11708
5, 5391.56, 24716, 1, 13622
6, 5015.84, 16032, 1, 8088
7, 4663.54, 19372, 1, 11093
8, 5788.66, 10020, 1, 5393
9, 5317.35, 22044, 1, 11292
10, 4673.87, 16032, 1, 7940
11, 4907.2699999999995, 14696, 1, 6733
12, 4332.24, 14028, 1, 6885
13, 4902.910000000001, 20040, 1, 10313
14, 4566.2, 14028, 1, 7472
15, 4831.8, 24716, 1, 9874
16, 5379.900000000001, 26720, 1, 10410
17, 4797.469999999999, 20040, 1, 8849
18, 5023.67, 34068, 1, 12966
19, 4770.13, 20040, 1, 8215
20, 5749.71, 10020, 1, 6135
21, 5329.23, 28724, 1, 9762
22, 5471.4, 16191, 2, 10153
23, 6658.57, 11565, 2, 5885
24, 6801.12, 38550, 2, 15622
25, 7674.03, 14649, 2, 7345
26, 5379.06, 18504, 2, 6820
27, 5286.349999999999, 19275, 2, 10599
28, 5965.099999999999, 26985, 2, 8499
29, 6539.64, 33924, 2, 14295
30, 6282.2300000000005, 42405, 2, 17589
31, 6588.69, 12336, 2, 7281
32, 7671.35, 14649, 2, 5844
33, 7140.41, 43176, 2, 15480
34, 5748.76, 19275, 2, 8150
35, 6076.28, 36237, 2, 11203
36, 6360.48, 41634, 2, 9749
37, 5363.0, 17733, 2, 10635
38, 5825.13, 27756, 2, 9696
39, 5970.360000000001, 23901, 2, 11290
40, 6404.83, 10023, 2, 5764
41, 5936.88, 20817, 2, 8246
42, 6352.7699999999995, 23901, 2, 9466
43, 7631.9, 14649, 2, 6548
44, 5760.73, 22359, 2, 10149
45, 4109.71, 13925, 3, 7784
46, 3791.02, 15039, 3, 7309
47, 4723.36, 8355, 3, 4811
48, 3844.7, 18938, 3, 9304
49, 4750.79, 7798, 3, 5274
50, 4414.16, 20052, 3, 8035
51, 3944.21, 21723, 3, 12102
52, 4608.52, 25622, 3, 11561
53, 4241.65, 21166, 3, 11192
54, 5323.179999999999, 10026, 3, 5312
55, 3832.15, 11697, 3, 7251
56, 5221.57, 39547, 3, 13260
57, 4300.65, 30078, 3, 11075
58, 4192.96, 12811, 3, 7508
59, 4256.820000000001, 16710, 3, 7821
60, 3671.52, 15934, 4, 7110
61, 4535.99, 7196, 4, 3746
62, 3613.4300000000003, 14392, 4, 6229
63, 3986.12, 16962, 4, 7408
64, 4031.27, 15420, 4, 8704
65, 4368.21, 7196, 4, 4692
66, 3625.1099999999997, 15420, 4, 9636
67, 5017.0, 27242, 4, 12187
68, 3038.17, 3084, 4, 1993
69, 3064.2999999999997, 3598, 4, 3113
70, 4637.37, 35980, 4, 10619
71, 2406.0899999999997, 1542, 4, 1140
72, 5235.74, 9766, 4, 6223
73, 3944.02, 22616, 4, 9171
74, 2484.19, 2056, 4, 1203
75, 4411.61, 26728, 4, 11320
76, 3719.9, 5654, 4, 3936
77, 3899.93, 21068, 5, 9352
78, 3493.86, 20152, 5, 7455
79, 3558.58, 10992, 5, 5142
80, 3267.1, 10534, 5, 5411
81, 3590.3999999999996, 11908, 5, 4963
82, 3675.0699999999997, 15114, 5, 7477
83, 2754.95, 3206, 5, 2021
84, 4097.08, 21984, 5, 9501
85, 3569.39, 15114, 5, 5133
86, 4287.69, 7328, 5, 4041
87, 3458.96, 16488, 5, 9559
88, 3385.15, 15114, 5, 6833
89, 4330.17, 6870, 5, 3630
