Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 9.7874, 312, 1, 302
1, 3.35552, 187, 1, 170
2, 19.162499999999998, 900, 1, 843
3, 6.798850000000001, 360, 1, 346
4, 20.8296, 1190, 1, 1145
5, 25.3889, 1332, 1, 1284
6, 8.73912, 456, 1, 449
7, 12.6205, 754, 1, 742
8, 4.28144, 195, 1, 177
9, 20.457199999999997, 1056, 1, 979
10, 10.5039, 600, 1, 558
11, 8.898710000000001, 484, 1, 461
12, 8.585519999999999, 483, 1, 452
13, 17.019, 840, 1, 783
14, 8.41541, 462, 1, 452
15, 22.5759, 1369, 1, 1339
16, 24.051, 1400, 1, 1383
17, 17.557799999999997, 930, 1, 917
18, 46.201, 2805, 1, 2715
19, 13.713799999999999, 780, 1, 765
20, 2.87939, 165, 1, 127
21, 25.8037, 1591, 1, 1563
22, 7.490959999999999, 462, 2, 410
23, 4.652200000000001, 225, 2, 222
24, 53.7063, 2150, 2, 2110
25, 6.097799999999999, 342, 2, 323
26, 8.882539999999999, 504, 2, 460
27, 8.54889, 525, 2, 468
28, 25.6111, 1540, 2, 1489
29, 35.2549, 1804, 2, 1791
30, 53.7787, 2365, 2, 2359
31, 4.15341, 240, 2, 232
32, 6.6916, 380, 2, 365
33, 49.0496, 2520, 2, 2477
34, 11.0907, 625, 2, 620
35, 37.3046, 2303, 2, 2273
36, 64.2092, 2916, 2, 2854
37, 10.3725, 575, 2, 495
38, 22.371100000000002, 1296, 2, 1216
39, 16.4876, 899, 2, 882
40, 3.51277, 169, 2, 143
41, 10.276800000000001, 648, 2, 617
42, 17.0645, 899, 2, 872
43, 7.22602, 399, 2, 389
44, 13.627699999999999, 870, 2, 846
45, 22.442, 600, 3, 569
46, 25.773899999999998, 837, 3, 795
47, 4.58349, 240, 3, 231
48, 18.916, 1156, 3, 1110
49, 3.9921499999999996, 224, 3, 211
50, 21.265900000000002, 1224, 3, 1174
51, 34.003699999999995, 1677, 3, 1599
52, 40.1928, 2346, 3, 2275
53, 35.217600000000004, 1444, 3, 1384
54, 7.38477, 396, 3, 352
55, 7.56288, 441, 3, 404
56, 88.425, 5041, 3, 4939
57, 48.1325, 2376, 3, 2268
58, 8.9979, 529, 3, 528
59, 16.9711, 990, 3, 938
60, 21.4384, 1023, 4, 962
61, 5.084359999999999, 266, 4, 255
62, 16.7614, 840, 4, 788
63, 18.6256, 1056, 4, 1032
64, 18.3464, 870, 4, 841
65, 3.9214100000000003, 196, 4, 196
66, 13.9635, 840, 4, 789
67, 54.1714, 2385, 4, 2361
68, 1.02204, 36, 4, 31
69, 1.7461099999999998, 70, 4, 70
70, 95.1809, 4830, 4, 4738
71, 0.436804, 12, 4, 10
72, 8.26258, 456, 4, 449
73, 31.054100000000002, 1760, 4, 1728
74, 0.535975, 16, 4, 16
75, 62.4432, 2860, 4, 2823
76, 1.80006, 88, 4, 88
77, 31.432000000000002, 1886, 5, 1841
78, 27.862499999999997, 1628, 5, 1562
79, 10.204899999999999, 552, 5, 530
80, 8.81826, 483, 5, 456
81, 11.101899999999999, 650, 5, 607
82, 19.944799999999997, 1155, 5, 1125
83, 0.812431, 35, 5, 28
84, 34.6635, 2208, 5, 2107
85, 17.4092, 1023, 5, 986
86, 4.48808, 224, 5, 205
87, 19.839699999999997, 1296, 5, 1226
88, 16.127499999999998, 924, 5, 916
89, 5.00572, 255, 5, 221
90, 48.4082, 2538, 5, 2503
91, 9.21175, 552, 6, 512
92, 14.3772, 784, 6, 753
93, 11.116, 650, 6, 642
94, 27.1729, 1190, 6, 1128
95, 6.07608, 306, 6, 282
96, 32.5324, 1292, 6, 1230
97, 2.12086, 110, 6, 84
98, 10.576699999999999, 598, 6, 574
99, 67.2598, 3192, 6, 3102
100, 22.647000000000002, 1254, 6, 1219
101, 21.9193, 1224, 6, 1178
102, 4.73738, 240, 6, 209
103, 40.7238, 2448, 6, 2377
104, 7.22419, 380, 6, 349
105, 1.42326, 64, 7, 52
106, 29.4858, 1722, 7, 1690
107, 18.7067, 1054, 7, 993
108, 26.7909, 1665, 7, 1616
109, 5.54692, 368, 7, 343
110, 4.94851, 272, 7, 233
111, 23.3427, 1400, 7, 1368
112, 54.542, 2652, 7, 2622
113, 30.316200000000002, 1482, 7, 1469
114, 4.1828, 240, 7, 205
115, 26.4848, 841, 8, 789
116, 9.478850000000001, 552, 8, 490
117, 18.8798, 1122, 8, 1087
118, 3.44547, 182, 8, 160
119, 59.3624, 3654, 8, 3517
120, 8.510480000000001, 529, 8, 488
121, 22.2705, 1190, 8, 1128
