Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 0.9961810000000001, 390, 1, 384
1, 0.6395959999999999, 247, 1, 242
2, 2.52412, 1024, 1, 984
3, 4.19953, 440, 1, 414
4, 3.36589, 1332, 1, 1268
5, 12.7215, 1482, 1, 1444
6, 1.46908, 546, 1, 527
7, 2.16566, 868, 1, 856
8, 0.755034, 255, 1, 240
9, 3.19698, 1190, 1, 1134
10, 1.82786, 702, 1, 674
11, 1.5342500000000001, 576, 1, 563
12, 1.5883399999999999, 575, 1, 558
13, 2.68365, 960, 1, 930
14, 11.019, 552, 1, 542
15, 5.525399999999999, 1521, 1, 1482
16, 3.84814, 1554, 1, 1546
17, 2.69796, 1056, 1, 1041
18, 20.5041, 3021, 1, 2955
19, 2.29774, 896, 1, 878
20, 0.563782, 221, 1, 176
21, 4.29758, 1755, 1, 1729
22, 1.34443, 552, 2, 532
23, 0.798612, 289, 2, 283
24, 5.82392, 2340, 2, 2283
25, 1.1852200000000002, 420, 2, 404
26, 10.719899999999999, 598, 2, 572
27, 1.53627, 621, 2, 595
28, 4.102650000000001, 1702, 2, 1678
29, 5.01341, 1978, 2, 1947
30, 6.10093, 2565, 2, 2540
31, 0.7595259999999999, 306, 2, 297
32, 1.1519300000000001, 462, 2, 444
33, 6.61933, 2726, 2, 2696
34, 1.81847, 729, 2, 722
35, 15.7705, 2499, 2, 2462
36, 7.39091, 3136, 2, 3071
37, 13.790999999999999, 675, 2, 642
38, 3.54929, 1444, 2, 1397
39, 2.57339, 1023, 2, 1004
40, 0.641786, 225, 2, 213
41, 1.8026900000000001, 754, 2, 739
42, 3.64461, 1023, 2, 1006
43, 1.20969, 483, 2, 476
44, 2.38963, 992, 2, 959
45, 1.82735, 702, 3, 675
46, 2.3104699999999996, 957, 3, 939
47, 0.80048, 306, 3, 299
48, 3.0688199999999997, 1296, 3, 1271
49, 1.6798, 288, 3, 280
50, 11.4795, 1368, 3, 1329
51, 8.34661, 1845, 3, 1798
52, 14.4499, 2544, 3, 2509
53, 3.77221, 1600, 3, 1564
54, 1.2681, 480, 3, 453
55, 2.43996, 529, 3, 511
56, 28.7685, 5329, 3, 5255
57, 16.1813, 2576, 3, 2510
58, 1.54322, 625, 3, 612
59, 2.74288, 1120, 3, 1059
60, 2.86639, 1155, 4, 1127
61, 0.873324, 336, 4, 327
62, 2.61696, 960, 4, 924
63, 4.22079, 1190, 4, 1171
64, 2.4277499999999996, 992, 4, 965
65, 0.695248, 256, 4, 243
66, 2.38448, 960, 4, 941
67, 6.12561, 2585, 4, 2559
68, 0.216147, 64, 4, 58
69, 0.388587, 108, 4, 107
70, 15.699399999999999, 5112, 4, 5058
71, 0.10426099999999999, 30, 4, 29
72, 1.35066, 546, 4, 540
73, 4.85515, 1932, 4, 1901
74, 0.12352300000000001, 36, 4, 34
75, 15.6759, 3078, 4, 3052
76, 0.355541, 130, 4, 125
77, 5.11637, 2064, 5, 2023
78, 4.30953, 1794, 5, 1749
79, 1.67629, 650, 5, 635
80, 1.50244, 575, 5, 558
81, 11.6779, 756, 5, 732
82, 8.37666, 1295, 5, 1274
83, 0.182843, 63, 5, 49
84, 5.75979, 2400, 5, 2348
85, 2.80265, 1155, 5, 1132
86, 0.793938, 288, 5, 275
87, 3.39392, 1444, 5, 1387
88, 2.65315, 1050, 5, 1037
89, 0.909346, 323, 5, 305
90, 8.53082, 2744, 5, 2721
91, 1.61403, 650, 6, 629
92, 2.32605, 900, 6, 877
93, 1.80773, 756, 6, 747
94, 3.22757, 1332, 6, 1304
95, 1.0683500000000001, 380, 6, 350
96, 3.2929999999999997, 1440, 6, 1401
97, 0.43238, 156, 6, 135
98, 1.7911, 700, 6, 676
99, 14.906, 3422, 6, 3319
100, 3.4894000000000003, 1400, 6, 1369
101, 3.4850800000000004, 1368, 6, 1309
102, 0.831768, 306, 6, 289
103, 16.160500000000003, 2650, 6, 2614
104, 1.19372, 462, 6, 443
105, 0.289798, 100, 7, 93
106, 4.60502, 1892, 7, 1866
107, 2.90509, 1188, 7, 1156
108, 4.29112, 1833, 7, 1785
