Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 119.20100000000001, 14652, 1, 14640
1, 92.6485, 9990, 1, 9965
2, 127.597, 18648, 1, 18526
3, 79.5423, 11988, 1, 11945
4, 176.934, 21978, 1, 21918
5, 177.84900000000002, 23310, 1, 23231
6, 104.675, 14652, 1, 14643
7, 126.72900000000001, 17982, 1, 17957
8, 89.463, 8658, 1, 8632
9, 133.18099999999998, 20646, 1, 20507
10, 125.51300000000002, 14652, 1, 14596
11, 110.72500000000001, 13320, 1, 13279
12, 101.718, 12654, 1, 12610
13, 153.386, 18648, 1, 18532
14, 100.15100000000001, 12654, 1, 12628
15, 133.486, 23310, 1, 23238
16, 189.894, 25308, 1, 25270
17, 117.463, 18648, 1, 18633
18, 229.00300000000001, 32634, 1, 32485
19, 110.724, 18648, 1, 18630
20, 62.527100000000004, 8658, 1, 8591
21, 181.51, 27306, 1, 27289
22, 117.1, 14611, 2, 14547
23, 99.141, 9997, 2, 9987
24, 261.679, 36912, 2, 36852
25, 82.40440000000001, 13073, 2, 13025
26, 129.885, 16918, 2, 16835
27, 124.89, 17687, 2, 17608
28, 170.491, 25377, 2, 25307
29, 262.123, 32298, 2, 32271
30, 222.287, 40757, 2, 40754
31, 87.9698, 10766, 2, 10746
32, 93.9128, 13073, 2, 13065
33, 267.512, 41526, 2, 41435
34, 102.116, 17687, 2, 17683
35, 215.742, 34605, 2, 34575
36, 267.673, 39988, 2, 39883
37, 102.80499999999999, 16149, 2, 16045
38, 146.202, 26146, 2, 26023
39, 136.579, 22301, 2, 22269
40, 59.9725, 8459, 2, 8427
41, 149.364, 19225, 2, 19171
42, 156.288, 22301, 2, 22261
43, 102.368, 13073, 2, 13051
44, 144.724, 20763, 2, 20718
45, 114.77999999999999, 12765, 3, 12680
46, 120.61099999999999, 13875, 3, 13824
47, 80.8799, 7215, 3, 7214
48, 132.64100000000002, 17760, 3, 17690
49, 61.172700000000006, 6660, 3, 6647
50, 158.037, 18870, 3, 18794
51, 187.359, 20535, 3, 20405
52, 169.30700000000002, 24420, 3, 24319
53, 112.27, 19980, 3, 19897
54, 93.7506, 8880, 3, 8794
55, 85.176, 10545, 3, 10480
56, 235.735, 38295, 3, 38149
57, 177.977, 28860, 3, 28647
58, 97.49470000000001, 11655, 3, 11655
59, 113.429, 15540, 3, 15461
60, 115.568, 14848, 4, 14744
61, 68.2544, 6144, 4, 6143
62, 90.529, 13312, 4, 13234
63, 136.864, 15872, 4, 15849
64, 87.1199, 14336, 4, 14301
65, 42.7048, 6144, 4, 6144
66, 96.2567, 14336, 4, 14247
67, 163.30800000000002, 26112, 4, 26088
68, 18.2791, 2048, 4, 2045
69, 35.928000000000004, 2560, 4, 2560
70, 238.627, 34816, 4, 34687
71, 4.06283, 512, 4, 510
72, 88.8468, 8704, 4, 8702
73, 189.453, 21504, 4, 21460
74, 10.1972, 1024, 4, 1024
75, 170.463, 25600, 4, 25541
76, 48.7728, 4608, 4, 4605
77, 165.144, 20064, 5, 19992
78, 157.889, 19152, 5, 19032
79, 110.084, 10032, 5, 9985
80, 80.9856, 9576, 5, 9525
81, 80.6591, 10944, 5, 10849
82, 140.778, 14136, 5, 14071
83, 27.543100000000003, 2280, 5, 2276
84, 132.79, 20976, 5, 20741
85, 143.744, 14136, 5, 14073
86, 70.1888, 6384, 5, 6362
87, 136.767, 15504, 5, 15407
88, 86.2753, 14136, 5, 14128
89, 35.056999999999995, 5928, 5, 5879
90, 200.327, 23712, 5, 23660
91, 70.0311, 9513, 6, 9440
92, 114.43499999999999, 11778, 6, 11742
93, 95.4242, 10872, 6, 10862
94, 88.4394, 14496, 6, 14415
95, 91.0696, 6795, 6, 6739
96, 111.457, 16308, 6, 16094
97, 46.4435, 3624, 6, 3495
98, 72.68299999999999, 10872, 6, 10825
99, 160.586, 24915, 6, 24594
100, 138.56, 16308, 6, 16235
101, 132.208, 15402, 6, 15197
102, 38.2488, 6342, 6, 6293
103, 165.192, 22197, 6, 22108
104, 65.7244, 8154, 6, 8113
105, 37.8416, 1998, 7, 1989
106, 106.67, 12987, 7, 12937
107, 92.06490000000001, 10656, 7, 10570
108, 101.201, 11655, 7, 11570
109, 103.02300000000001, 6993, 7, 6955
110, 37.2348, 4995, 7, 4945
111, 74.5252, 12654, 7, 12589
112, 97.1516, 16317, 7, 16257
113, 120.533, 12321, 7, 12313
114, 38.6752, 4329, 7, 4268
115, 119.014, 17361, 8, 17250
116, 125.20600000000002, 13503, 8, 13408
117, 151.18, 20576, 8, 20513
118, 55.8373, 7716, 8, 7684
119, 243.648, 36008, 8, 35767
120, 116.951, 13503, 8, 13439
121, 172.21200000000002, 21219, 8, 21090
122, 152.76600000000002, 22505, 8, 22356
123, 358.213, 54012, 8, 53858
124, 142.489, 14789, 8, 14677
125, 210.082, 32793, 8, 32732
126, 75.2106, 11574, 8, 11457
127, 138.91, 18647, 8, 18637
128, 127.40199999999999, 14789, 8, 14779
129, 137.433, 23148, 8, 22997
130, 28.2666, 2572, 8, 2548
131, 197.034, 26363, 8, 26280
132, 322.93300000000005, 53523, 9, 53255
133, 192.467, 31926, 9, 31815
134, 126.53200000000001, 21597, 9, 21538
135, 111.08999999999999, 17841, 9, 17790
136, 112.49199999999999, 19719, 9, 19695
137, 82.5563, 6573, 9, 6571
138, 1.32768, 0, 9, 0
139, 2.1417900000000003, 0, 9, 0
140, 12.7554, 1878, 9, 1861
141, 116.84899999999999, 17841, 9, 17681
142, 97.606, 12207, 9, 12193
143, 311.181, 50706, 9, 50540
144, 200.171, 30987, 9, 30934
145, 82.3276, 15024, 9, 15013
146, 195.459, 27231, 9, 27059
147, 200.19799999999998, 33804, 9, 33775
148, 141.44, 19719, 9, 19329
149, 167.426, 30048, 9, 29768
150, 211.327, 29109, 9, 28856
151, 147.519, 18780, 9, 18679
152, 110.444, 16902, 9, 16569
153, 243.41199999999998, 42255, 9, 42149
154, 53.1728, 10329, 9, 10325
155, 162.442, 29109, 9, 28920
156, 208.732, 30987, 9, 30885
157, 151.493, 27231, 9, 27199
158, 246.368, 36621, 9, 36588
159, 212.224, 32865, 9, 32748
160, 126.91199999999999, 15963, 9, 15924
161, 120.202, 19719, 9, 19659
162, 184.198, 32865, 9, 32817
163, 99.4978, 10329, 9, 10298
164, 6.70608, 1001, 10, 981
165, 33.7025, 3185, 10, 3034
166, 32.2519, 2639, 10, 2579
