Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 6.75704, 242, 1, 231
1, 3.9576999999999996, 135, 1, 118
2, 28.3308, 784, 1, 697
3, 8.39315, 288, 1, 245
4, 27.9233, 1056, 1, 1005
5, 34.1511, 1190, 1, 1111
6, 10.6288, 374, 1, 368
7, 28.1145, 648, 1, 631
8, 4.819310000000001, 143, 1, 118
9, 26.706, 930, 1, 813
10, 21.9794, 506, 1, 454
11, 10.9871, 400, 1, 372
12, 10.9008, 399, 1, 358
13, 21.3104, 728, 1, 629
14, 10.411800000000001, 380, 1, 359
15, 33.5267, 1225, 1, 1197
16, 33.2213, 1254, 1, 1223
17, 23.534699999999997, 812, 1, 809
18, 65.2469, 2597, 1, 2453
19, 17.752299999999998, 672, 1, 654
20, 3.03614, 117, 1, 62
21, 35.8575, 1435, 1, 1420
22, 9.52874, 380, 2, 316
23, 5.21891, 169, 2, 159
24, 68.2551, 1968, 2, 1913
25, 7.54944, 272, 2, 239
26, 10.924700000000001, 418, 2, 345
27, 10.4795, 437, 2, 364
28, 34.876200000000004, 1386, 2, 1316
29, 46.6259, 1638, 2, 1618
30, 68.6117, 2173, 2, 2170
31, 4.73622, 182, 2, 165
32, 8.26464, 306, 2, 300
33, 73.046, 2322, 2, 2237
34, 14.8215, 529, 2, 525
35, 52.763200000000005, 2115, 2, 2087
36, 84.7821, 2704, 2, 2615
37, 24.9149, 483, 2, 385
38, 30.0046, 1156, 2, 1036
39, 26.041999999999998, 783, 2, 752
40, 3.8162399999999996, 121, 2, 91
41, 17.4629, 550, 2, 499
42, 21.689, 783, 2, 748
43, 8.8705, 323, 2, 303
44, 29.9921, 756, 2, 711
45, 25.2683, 506, 3, 447
46, 26.300400000000003, 725, 3, 674
47, 5.42525, 182, 3, 181
48, 26.098799999999997, 1024, 3, 957
49, 4.5543700000000005, 168, 3, 158
50, 28.996399999999998, 1088, 3, 1025
51, 36.2601, 1517, 3, 1410
52, 57.0648, 2156, 3, 2059
53, 32.5561, 1296, 3, 1218
54, 9.07986, 320, 3, 252
55, 18.9931, 361, 3, 300
56, 135.001, 4761, 3, 4646
57, 64.6725, 2184, 3, 2044
58, 11.2484, 441, 3, 441
59, 22.6051, 868, 3, 792
60, 27.066699999999997, 899, 4, 798
61, 6.0766, 204, 4, 203
62, 21.801399999999997, 728, 4, 653
63, 24.572400000000002, 930, 4, 909
64, 27.067999999999998, 756, 4, 725
65, 4.4274700000000005, 144, 4, 144
66, 21.9333, 728, 4, 642
67, 69.23700000000001, 2193, 4, 2174
68, 0.865924, 16, 4, 15
69, 1.61805, 40, 4, 40
70, 118.488, 4556, 4, 4435
71, 0.27404, 2, 4, 1
72, 10.8498, 374, 4, 373
73, 43.8783, 1596, 4, 1555
74, 0.396727, 4, 4, 4
75, 82.5661, 2650, 4, 2595
76, 1.64883, 54, 4, 54
77, 44.0222, 1716, 5, 1647
78, 37.1745, 1470, 5, 1361
79, 21.6114, 462, 5, 422
80, 19.5733, 399, 5, 374
81, 18.1736, 552, 5, 496
82, 30.2725, 1023, 5, 970
83, 0.660552, 15, 5, 13
84, 48.7799, 2024, 5, 1860
85, 23.2367, 899, 5, 839
86, 5.00737, 168, 5, 155
87, 27.1558, 1156, 5, 1067
88, 21.083399999999997, 806, 5, 798
89, 5.757, 195, 5, 147
90, 78.8846, 2340, 5, 2301
91, 23.6288, 462, 6, 397
92, 18.959799999999998, 676, 6, 644
93, 14.8696, 552, 6, 549
94, 32.4627, 1056, 6, 991
95, 7.13925, 240, 6, 209
96, 40.6154, 1152, 6, 1071
97, 2.07119, 72, 6, 30
