Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 154.679, 14652, 1, 14640
1, 103.315, 9990, 1, 9965
2, 187.722, 18648, 1, 18526
3, 172.78199999999998, 11988, 1, 11945
4, 307.693, 21978, 1, 21918
5, 324.61400000000003, 23310, 1, 23231
6, 178.907, 14652, 1, 14643
7, 212.256, 17982, 1, 17957
8, 121.511, 8658, 1, 8632
9, 294.89500000000004, 20646, 1, 20507
10, 183.651, 14652, 1, 14596
11, 129.329, 13320, 1, 13279
12, 205.079, 12654, 1, 12610
13, 277.704, 18648, 1, 18532
14, 153.447, 12654, 1, 12628
15, 212.17, 23310, 1, 23238
16, 269.98299999999995, 25308, 1, 25270
17, 264.11, 18648, 1, 18633
18, 337.59499999999997, 32634, 1, 32485
19, 208.491, 18648, 1, 18630
20, 178.46200000000002, 8658, 1, 8591
21, 308.11100000000005, 27306, 1, 27289
22, 198.076, 14611, 2, 14547
23, 119.72, 9997, 2, 9987
24, 454.12, 36912, 2, 36852
25, 173.655, 13073, 2, 13025
26, 282.563, 16918, 2, 16835
27, 199.042, 17687, 2, 17608
28, 322.604, 25377, 2, 25307
29, 370.985, 32298, 2, 32271
30, 364.439, 40757, 2, 40754
31, 135.713, 10766, 2, 10746
32, 199.662, 13073, 2, 13065
33, 414.58, 41526, 2, 41435
34, 282.21000000000004, 17687, 2, 17683
35, 413.72700000000003, 34605, 2, 34575
36, 402.596, 39988, 2, 39883
37, 262.09900000000005, 16149, 2, 16045
38, 245.93400000000003, 26146, 2, 26023
39, 274.853, 22301, 2, 22269
40, 122.965, 8459, 2, 8427
41, 191.608, 19225, 2, 19171
42, 312.029, 22301, 2, 22261
43, 163.874, 13073, 2, 13051
44, 175.887, 20763, 2, 20718
45, 132.136, 12765, 3, 12680
46, 157.338, 13875, 3, 13824
47, 94.6902, 7215, 3, 7214
48, 188.817, 17760, 3, 17690
49, 63.9054, 6660, 3, 6647
50, 203.58499999999998, 18870, 3, 18794
51, 272.642, 20535, 3, 20405
52, 272.41900000000004, 24420, 3, 24319
53, 227.993, 19980, 3, 19897
54, 126.80199999999999, 8880, 3, 8794
55, 114.823, 10545, 3, 10480
56, 381.407, 38295, 3, 38149
57, 347.01500000000004, 28860, 3, 28647
58, 168.569, 11655, 3, 11655
59, 178.753, 15540, 3, 15461
60, 169.583, 14848, 4, 14744
61, 89.87979999999999, 6144, 4, 6143
62, 176.35899999999998, 13312, 4, 13234
63, 169.399, 15872, 4, 15849
64, 207.289, 14336, 4, 14301
65, 73.8368, 6144, 4, 6144
66, 135.357, 14336, 4, 14247
67, 253.89800000000002, 26112, 4, 26088
68, 49.1781, 2048, 4, 2045
69, 63.180299999999995, 2560, 4, 2560
70, 372.207, 34816, 4, 34687
71, 12.9208, 512, 4, 510
72, 121.795, 8704, 4, 8702
73, 252.199, 21504, 4, 21460
74, 21.702099999999998, 1024, 4, 1024
75, 258.419, 25600, 4, 25541
76, 49.287699999999994, 4608, 4, 4605
77, 264.88800000000003, 20064, 5, 19992
78, 288.505, 19152, 5, 19032
79, 167.76, 10032, 5, 9985
80, 197.426, 9576, 5, 9525
81, 133.128, 10944, 5, 10849
82, 224.441, 14136, 5, 14071
83, 49.925999999999995, 2280, 5, 2276
84, 267.42199999999997, 20976, 5, 20741
85, 135.198, 14136, 5, 14073
86, 103.174, 6384, 5, 6362
87, 210.511, 15504, 5, 15407
88, 228.19, 14136, 5, 14128
89, 94.27420000000001, 5928, 5, 5879
90, 283.742, 23712, 5, 23660
91, 119.125, 9513, 6, 9440
92, 217.70999999999998, 11778, 6, 11742
93, 164.213, 10872, 6, 10862
94, 176.237, 14496, 6, 14415
95, 146.617, 6795, 6, 6739
96, 174.089, 16308, 6, 16094
97, 89.22919999999999, 3624, 6, 3495
98, 176.27, 10872, 6, 10825
99, 265.044, 24915, 6, 24594
100, 218.694, 16308, 6, 16235
101, 173.392, 15402, 6, 15197
102, 90.9536, 6342, 6, 6293
103, 321.1, 22197, 6, 22108
104, 130.853, 8154, 6, 8113
105, 35.4375, 1998, 7, 1989
106, 227.50699999999998, 12987, 7, 12937
107, 125.756, 10656, 7, 10570
108, 110.167, 11655, 7, 11570
109, 105.81599999999999, 6993, 7, 6955
110, 85.1113, 4995, 7, 4945
111, 128.048, 12654, 7, 12589
112, 250.26, 16317, 7, 16257
113, 162.156, 12321, 7, 12313
114, 83.79390000000001, 4329, 7, 4268
115, 264.428, 17361, 8, 17250
116, 230.39000000000001, 13503, 8, 13408
117, 215.391, 20576, 8, 20513
118, 164.859, 7716, 8, 7684
119, 318.585, 36008, 8, 35767
120, 193.142, 13503, 8, 13439
121, 257.606, 21219, 8, 21090
122, 230.014, 22505, 8, 22356
123, 574.793, 54012, 8, 53858
124, 196.354, 14789, 8, 14677
125, 453.798, 32793, 8, 32732
126, 163.759, 11574, 8, 11457
127, 256.873, 18647, 8, 18637
128, 180.02499999999998, 14789, 8, 14779
129, 298.559, 23148, 8, 22997
130, 56.6396, 2572, 8, 2548
131, 366.416, 26363, 8, 26280
132, 509.50600000000003, 53523, 9, 53255
133, 332.255, 31926, 9, 31815
134, 274.878, 21597, 9, 21538
135, 199.27800000000002, 17841, 9, 17790
136, 283.522, 19719, 9, 19695
137, 106.828, 6573, 9, 6571
138, 1.08618, 0, 9, 0
139, 16.2823, 0, 9, 0
140, 36.530699999999996, 1878, 9, 1861
141, 255.24799999999996, 17841, 9, 17681
142, 108.989, 12207, 9, 12193
143, 516.675, 50706, 9, 50540
144, 347.592, 30987, 9, 30934
145, 142.172, 15024, 9, 15013
146, 385.193, 27231, 9, 27059
147, 333.76, 33804, 9, 33775
148, 288.969, 19719, 9, 19329
149, 387.092, 30048, 9, 29768
150, 342.976, 29109, 9, 28856
151, 191.42600000000002, 18780, 9, 18679
152, 186.399, 16902, 9, 16569
153, 418.262, 42255, 9, 42149
154, 98.6113, 10329, 9, 10325
155, 281.0, 29109, 9, 28920
156, 317.61, 30987, 9, 30885
157, 251.009, 27231, 9, 27199
158, 368.358, 36621, 9, 36588
159, 366.89, 32865, 9, 32748
160, 238.848, 15963, 9, 15924
161, 286.825, 19719, 9, 19659
162, 398.727, 32865, 9, 32817
163, 177.946, 10329, 9, 10298
164, 27.406799999999997, 1001, 10, 981
165, 69.0674, 3185, 10, 3034
166, 74.77680000000001, 2639, 10, 2579
