Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 45.3559, 17420, 1, 17387
1, 31.527199999999997, 12730, 1, 12659
2, 82.5735, 21440, 1, 21252
3, 128.37699999999998, 14740, 1, 14612
4, 65.47659999999999, 24790, 1, 24566
5, 74.9259, 26130, 1, 26050
6, 70.5929, 17420, 1, 17303
7, 50.1338, 20770, 1, 20688
8, 61.587999999999994, 11390, 1, 11327
9, 82.53099999999999, 23450, 1, 23262
10, 50.1214, 17420, 1, 17306
11, 66.3827, 16080, 1, 16047
12, 70.80319999999999, 15410, 1, 15362
13, 54.238, 21440, 1, 21342
14, 71.9872, 15410, 1, 15302
15, 98.4362, 26130, 1, 25899
16, 106.84299999999999, 28140, 1, 28068
17, 59.5939, 21440, 1, 21295
18, 117.021, 35510, 1, 35309
19, 68.2397, 21440, 1, 21398
20, 54.619800000000005, 11390, 1, 11161
21, 99.1185, 30150, 1, 30081
22, 64.5492, 17779, 2, 17709
23, 79.371, 13141, 2, 13106
24, 102.321, 40196, 2, 39890
25, 77.0083, 16233, 2, 16179
26, 83.9755, 20098, 2, 19941
27, 101.62100000000001, 20871, 2, 20813
28, 96.0647, 28601, 2, 28548
29, 100.39399999999999, 35558, 2, 35309
30, 108.99499999999999, 44061, 2, 43843
31, 38.1962, 13914, 2, 13897
32, 67.468, 16233, 2, 16142
33, 115.256, 44834, 2, 44650
34, 52.4522, 20871, 2, 20728
35, 136.589, 37877, 2, 37659
36, 138.794, 43288, 2, 42935
37, 61.375899999999994, 19325, 2, 19224
38, 94.9837, 29374, 2, 29280
39, 93.0568, 25509, 2, 25355
40, 52.994600000000005, 11595, 2, 11534
41, 83.3489, 22417, 2, 22361
42, 73.0975, 25509, 2, 25382
43, 76.64020000000001, 16233, 2, 16196
44, 100.905, 23963, 2, 23819
45, 57.2792, 15093, 3, 15022
46, 87.8578, 16211, 3, 16171
47, 106.546, 9503, 3, 9477
48, 84.10510000000001, 20124, 3, 20088
49, 29.813, 8944, 3, 8934
50, 141.30100000000002, 21242, 3, 21138
51, 55.542300000000004, 22919, 3, 22824
52, 114.126, 26832, 3, 26766
53, 69.85379999999999, 22360, 3, 22229
54, 60.3683, 11180, 3, 11108
55, 66.307, 12857, 3, 12818
56, 132.44, 40807, 3, 40592
57, 112.543, 31304, 3, 31141
58, 70.226, 13975, 3, 13915
59, 78.31299999999999, 17888, 3, 17795
60, 42.7814, 17028, 4, 16950
61, 26.844900000000003, 8256, 4, 8231
62, 66.18690000000001, 15480, 4, 15430
63, 44.3391, 18060, 4, 18023
64, 77.50559999999999, 16512, 4, 16423
65, 44.5245, 8256, 4, 8182
66, 47.7453, 16512, 4, 16407
67, 118.088, 28380, 4, 28281
68, 42.6346, 4128, 4, 4102
69, 12.205, 4644, 4, 4641
70, 137.44899999999998, 37152, 4, 37014
71, 6.7577, 2580, 4, 2569
72, 26.5626, 10836, 4, 10810
73, 81.12419999999999, 23736, 4, 23671
74, 15.583, 3096, 4, 3090
75, 102.41799999999999, 27864, 4, 27805
76, 21.6255, 6708, 4, 6696
77, 56.800000000000004, 22080, 5, 21917
78, 82.5703, 21160, 5, 21020
79, 29.8017, 11960, 5, 11842
80, 37.9812, 11500, 5, 11419
81, 34.9864, 12880, 5, 12784
82, 71.09440000000001, 16100, 5, 15968
83, 26.1475, 4140, 5, 4111
84, 102.51, 23000, 5, 22804
85, 42.9104, 16100, 5, 16063
86, 35.998599999999996, 8280, 5, 8260
87, 74.5841, 17480, 5, 17331
88, 74.2628, 16100, 5, 16058
89, 47.457300000000004, 7820, 5, 7796
90, 111.371, 25760, 5, 25649
91, 35.3395, 11425, 6, 11353
92, 64.4508, 13710, 6, 13598
93, 30.636799999999997, 12796, 6, 12739
94, 69.5352, 16452, 6, 16336
95, 33.8112, 8683, 6, 8562
96, 77.1067, 18280, 6, 18132
97, 24.849, 5484, 6, 5393
98, 33.6616, 12796, 6, 12677
99, 119.31400000000001, 26963, 6, 26649
100, 75.80919999999999, 18280, 6, 18146
101, 53.8601, 17366, 6, 17119
102, 27.185000000000002, 8226, 6, 8193
103, 111.55900000000001, 24221, 6, 24143
104, 68.7295, 10054, 6, 10000
105, 17.2128, 3370, 7, 3347
106, 58.7571, 14491, 7, 14398
107, 52.040299999999995, 12132, 7, 12080
108, 65.0265, 13143, 7, 13084
109, 35.7822, 8425, 7, 8401
110, 19.9042, 6403, 7, 6325
111, 33.9028, 14154, 7, 14100
112, 90.3863, 17861, 7, 17770
113, 55.9278, 13817, 7, 13743
114, 25.7989, 5729, 7, 5704
115, 74.4631, 20057, 8, 19927
116, 70.2667, 16175, 8, 16082
117, 55.2977, 23292, 8, 23170
118, 51.847699999999996, 10352, 8, 10324
119, 123.286, 38820, 8, 38604
120, 56.4074, 16175, 8, 16105
121, 76.0141, 23939, 8, 23820
122, 74.1044, 25233, 8, 25150
123, 140.81099999999998, 56936, 8, 56653
124, 44.1125, 17469, 8, 17422
125, 109.602, 35585, 8, 35329
126, 33.4887, 14234, 8, 14133
127, 67.058, 21351, 8, 21278
128, 42.884100000000004, 17469, 8, 17424
129, 99.8142, 25880, 8, 25654
130, 18.199099999999998, 5176, 8, 5149
131, 120.59, 29115, 8, 28787
132, 163.434, 57523, 9, 57259
133, 90.3968, 35834, 9, 35647
134, 92.0791, 25461, 9, 25115
135, 67.6719, 21689, 9, 21636
136, 55.4666, 23575, 9, 23418
137, 24.8758, 10373, 9, 10340
138, 9.49675, 3772, 9, 3757
139, 18.0868, 3772, 9, 3760
140, 14.3586, 5658, 9, 5636
141, 81.1145, 21689, 9, 21487
142, 68.45750000000001, 16031, 9, 15976
143, 130.894, 54694, 9, 54426
144, 98.4753, 34891, 9, 34846
145, 60.3063, 18860, 9, 18808
146, 97.1718, 31119, 9, 30984
147, 95.4234, 37720, 9, 37642
148, 82.0521, 23575, 9, 23376
149, 105.895, 33948, 9, 33776
150, 84.673, 33005, 9, 32737
151, 54.2361, 22632, 9, 22502
152, 76.8306, 20746, 9, 20567
153, 110.32400000000001, 46207, 9, 46062
154, 49.6576, 14145, 9, 14096
155, 99.6587, 33005, 9, 32857
156, 95.00150000000001, 34891, 9, 34813
157, 77.7864, 31119, 9, 31028
158, 122.23299999999999, 40549, 9, 40485
159, 112.956, 36777, 9, 36681
160, 60.8246, 19803, 9, 19727
161, 98.1177, 23575, 9, 23428
162, 112.702, 36777, 9, 36593
163, 67.6, 14145, 9, 14060
164, 3.62618, 1425, 10, 1375
165, 8.89451, 3705, 10, 3537
166, 17.0644, 3135, 10, 3050
