Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 0.899021, 390, 1, 384
1, 0.585005, 247, 1, 242
2, 2.15767, 1024, 1, 984
3, 1.10129, 440, 1, 414
4, 2.9623000000000004, 1332, 1, 1268
5, 3.68783, 1482, 1, 1444
6, 1.31444, 546, 1, 527
7, 1.80905, 868, 1, 856
8, 0.690821, 255, 1, 240
9, 2.88036, 1190, 1, 1134
10, 1.55207, 702, 1, 674
11, 1.39435, 576, 1, 563
12, 1.32229, 575, 1, 558
13, 2.45629, 960, 1, 930
14, 1.31574, 552, 1, 542
15, 2.99166, 1521, 1, 1482
16, 3.43821, 1554, 1, 1546
17, 2.4781400000000002, 1056, 1, 1041
18, 6.415439999999999, 3021, 1, 2955
19, 2.03815, 896, 1, 878
20, 0.509065, 221, 1, 176
21, 3.7992999999999997, 1755, 1, 1729
22, 1.15266, 552, 2, 532
23, 0.7587769999999999, 289, 2, 283
24, 5.39028, 2340, 2, 2283
25, 0.951553, 420, 2, 404
26, 1.37254, 598, 2, 572
27, 1.3548, 621, 2, 595
28, 3.53937, 1702, 2, 1678
29, 4.56058, 1978, 2, 1947
30, 5.45655, 2565, 2, 2540
31, 0.654846, 306, 2, 297
32, 1.1274499999999998, 462, 2, 444
33, 5.91424, 2726, 2, 2696
34, 1.72282, 729, 2, 722
35, 5.1712299999999995, 2499, 2, 2462
36, 6.76871, 3136, 2, 3071
37, 1.59355, 675, 2, 642
38, 3.15451, 1444, 2, 1397
39, 2.39054, 1023, 2, 1004
40, 0.602386, 225, 2, 213
41, 1.54098, 754, 2, 739
42, 2.4649799999999997, 1023, 2, 1006
43, 1.1477499999999998, 483, 2, 476
44, 1.89584, 992, 2, 959
45, 1.54787, 702, 3, 675
46, 2.05934, 957, 3, 939
47, 0.763746, 306, 3, 299
48, 2.88646, 1296, 3, 1271
49, 0.6638590000000001, 288, 3, 280
50, 3.3816900000000003, 1368, 3, 1329
51, 3.80993, 1845, 3, 1798
52, 5.63145, 2544, 3, 2509
53, 3.2943, 1600, 3, 1564
54, 1.15212, 480, 3, 453
55, 1.20593, 529, 3, 511
56, 11.323400000000001, 5329, 3, 5255
57, 5.87117, 2576, 3, 2510
58, 1.34563, 625, 3, 612
59, 2.50693, 1120, 3, 1059
60, 2.4964000000000004, 1155, 4, 1127
61, 0.8655069999999999, 336, 4, 327
62, 15.7373, 960, 4, 924
63, 2.79146, 1190, 4, 1171
64, 2.07171, 992, 4, 965
65, 0.6643899999999999, 256, 4, 243
66, 2.06458, 960, 4, 941
67, 5.3408500000000005, 2585, 4, 2559
68, 0.211897, 64, 4, 58
69, 0.353749, 108, 4, 107
70, 10.7821, 5112, 4, 5058
71, 0.121529, 30, 4, 29
72, 1.2371999999999999, 546, 4, 540
73, 4.49421, 1932, 4, 1901
74, 0.136325, 36, 4, 34
75, 6.496049999999999, 3078, 4, 3052
76, 0.32357199999999997, 130, 4, 125
77, 4.5655, 2064, 5, 2023
78, 3.9174700000000002, 1794, 5, 1749
79, 1.53233, 650, 5, 635
80, 1.3865800000000001, 575, 5, 558
81, 1.73682, 756, 5, 732
82, 2.83031, 1295, 5, 1274
83, 0.181628, 63, 5, 49
84, 4.93226, 2400, 5, 2348
85, 2.5701, 1155, 5, 1132
86, 0.7640159999999999, 288, 5, 275
87, 2.79928, 1444, 5, 1387
88, 2.3937899999999996, 1050, 5, 1037
89, 0.796045, 323, 5, 305
90, 17.3998, 2744, 5, 2721
91, 1.4175, 650, 6, 629
92, 2.0657900000000002, 900, 6, 877
93, 1.7631000000000001, 756, 6, 747
94, 2.74348, 1332, 6, 1304
95, 1.00539, 380, 6, 350
96, 2.9946, 1440, 6, 1401
97, 0.40689, 156, 6, 135
