Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 416.92699999999996, 14652, 1, 14640
1, 244.705, 9990, 1, 9965
2, 482.42600000000004, 18648, 1, 18526
3, 353.615, 11988, 1, 11945
4, 696.69, 21978, 1, 21918
5, 676.861, 23310, 1, 23231
6, 425.724, 14652, 1, 14643
7, 443.098, 17982, 1, 17957
8, 242.917, 8658, 1, 8632
9, 576.1070000000001, 20646, 1, 20507
10, 390.252, 14652, 1, 14596
11, 344.673, 13320, 1, 13279
12, 337.13300000000004, 12654, 1, 12610
13, 540.976, 18648, 1, 18532
14, 367.75600000000003, 12654, 1, 12628
15, 593.23, 23310, 1, 23238
16, 655.771, 25308, 1, 25270
17, 516.803, 18648, 1, 18633
18, 846.943, 32634, 1, 32485
19, 490.459, 18648, 1, 18630
20, 233.13600000000002, 8658, 1, 8591
21, 739.413, 27306, 1, 27289
22, 353.168, 14611, 2, 14547
23, 281.76099999999997, 9997, 2, 9987
24, 1002.77, 36912, 2, 36852
25, 340.129, 13073, 2, 13025
26, 473.911, 16918, 2, 16835
27, 502.328, 17687, 2, 17608
28, 660.375, 25377, 2, 25307
29, 887.2750000000001, 32298, 2, 32271
30, 1000.11, 40757, 2, 40754
31, 259.449, 10766, 2, 10746
32, 329.463, 13073, 2, 13065
33, 1048.22, 41526, 2, 41435
34, 470.051, 17687, 2, 17683
35, 880.7909999999999, 34605, 2, 34575
36, 1022.21, 39988, 2, 39883
37, 468.15299999999996, 16149, 2, 16045
38, 682.006, 26146, 2, 26023
39, 618.937, 22301, 2, 22269
40, 263.069, 8459, 2, 8427
41, 465.473, 19225, 2, 19171
42, 606.161, 22301, 2, 22261
43, 387.84999999999997, 13073, 2, 13051
44, 507.486, 20763, 2, 20718
45, 347.66799999999995, 12765, 3, 12680
46, 347.763, 13875, 3, 13824
47, 214.595, 7215, 3, 7214
48, 464.411, 17760, 3, 17690
49, 167.837, 6660, 3, 6647
50, 531.1909999999999, 18870, 3, 18794
51, 529.903, 20535, 3, 20405
52, 697.3589999999999, 24420, 3, 24319
53, 520.216, 19980, 3, 19897
54, 264.142, 8880, 3, 8794
55, 274.76, 10545, 3, 10480
56, 965.776, 38295, 3, 38149
57, 752.244, 28860, 3, 28647
58, 285.521, 11655, 3, 11655
59, 406.445, 15540, 3, 15461
60, 412.34, 14848, 4, 14744
61, 177.09, 6144, 4, 6143
62, 371.039, 13312, 4, 13234
