Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 1.28267, 312, 1, 302
1, 0.748552, 187, 1, 170
2, 3.5773200000000003, 900, 1, 843
3, 1.54228, 360, 1, 346
4, 4.82421, 1190, 1, 1145
5, 12.1511, 1332, 1, 1284
6, 1.9720699999999998, 456, 1, 449
7, 2.9769900000000002, 754, 1, 742
8, 0.941762, 195, 1, 177
9, 4.505870000000001, 1056, 1, 979
10, 5.17771, 600, 1, 558
11, 6.2934, 484, 1, 461
12, 1.98393, 483, 1, 452
13, 3.7340899999999997, 840, 1, 783
14, 1.95184, 462, 1, 452
15, 5.111809999999999, 1369, 1, 1339
16, 5.47028, 1400, 1, 1383
17, 3.90703, 930, 1, 917
18, 10.834999999999999, 2805, 1, 2715
19, 3.1119199999999996, 780, 1, 765
20, 0.6962710000000001, 165, 1, 127
21, 13.876100000000001, 1591, 1, 1563
22, 1.80727, 462, 2, 410
23, 7.546200000000001, 225, 2, 222
24, 16.746299999999998, 2150, 2, 2110
25, 1.40187, 342, 2, 323
26, 2.02685, 504, 2, 460
27, 1.9926100000000002, 525, 2, 468
28, 5.87677, 1540, 2, 1489
29, 7.22085, 1804, 2, 1791
30, 8.78185, 2365, 2, 2359
31, 0.923065, 240, 2, 232
32, 1.53612, 380, 2, 365
33, 9.53172, 2520, 2, 2477
34, 2.60894, 625, 2, 620
35, 15.686599999999999, 2303, 2, 2273
36, 23.2616, 2916, 2, 2854
37, 2.3584199999999997, 575, 2, 495
38, 10.260399999999999, 1296, 2, 1216
39, 3.72084, 899, 2, 882
40, 0.7448720000000001, 169, 2, 143
41, 2.3788799999999997, 648, 2, 617
42, 3.77366, 899, 2, 872
43, 1.70822, 399, 2, 389
44, 3.05532, 870, 2, 846
45, 2.31888, 600, 3, 569
46, 26.9242, 837, 3, 795
47, 1.05788, 240, 3, 231
48, 11.7393, 1156, 3, 1110
49, 0.9415250000000001, 224, 3, 211
50, 11.5724, 1224, 3, 1174
51, 13.611699999999999, 1677, 3, 1599
52, 9.05887, 2346, 3, 2275
53, 5.32255, 1444, 3, 1384
54, 1.66603, 396, 3, 352
55, 2.0393299999999996, 441, 3, 404
56, 22.671899999999997, 5041, 3, 4939
57, 22.1723, 2376, 3, 2268
58, 9.46889, 529, 3, 528
59, 11.6799, 990, 3, 938
60, 3.89836, 1023, 4, 962
