Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 1.63842, 242, 1, 231
1, 0.8372050000000001, 135, 1, 118
2, 5.51005, 784, 1, 697
3, 1.93749, 288, 1, 245
4, 6.423640000000001, 1056, 1, 1005
5, 19.9439, 1190, 1, 1111
6, 11.110999999999999, 374, 1, 368
7, 3.8684000000000003, 648, 1, 631
8, 1.02983, 143, 1, 118
9, 6.06649, 930, 1, 813
10, 5.37935, 506, 1, 454
11, 2.45369, 400, 1, 372
12, 2.46231, 399, 1, 358
13, 9.62134, 728, 1, 629
14, 2.35396, 380, 1, 359
15, 6.90624, 1225, 1, 1197
16, 7.5822199999999995, 1254, 1, 1223
17, 5.2870800000000004, 812, 1, 809
18, 28.2756, 2597, 1, 2453
19, 4.10564, 672, 1, 654
20, 0.705191, 117, 1, 62
21, 16.401200000000003, 1435, 1, 1420
22, 12.9168, 380, 2, 316
23, 1.1150000000000002, 169, 2, 159
24, 20.4898, 1968, 2, 1913
25, 1.7149, 272, 2, 239
26, 11.174999999999999, 418, 2, 345
27, 2.5205800000000003, 437, 2, 364
28, 20.2684, 1386, 2, 1316
29, 17.1215, 1638, 2, 1618
30, 24.188100000000002, 2173, 2, 2170
31, 1.17839, 182, 2, 165
32, 1.91999, 306, 2, 300
33, 25.1234, 2322, 2, 2237
34, 3.47599, 529, 2, 525
35, 12.501399999999999, 2115, 2, 2087
36, 36.2567, 2704, 2, 2615
37, 3.00704, 483, 2, 385
38, 6.88975, 1156, 2, 1036
39, 4.8966, 783, 2, 752
40, 0.826449, 121, 2, 91
41, 10.9403, 550, 2, 499
42, 4.88581, 783, 2, 748
43, 2.06573, 323, 2, 303
44, 4.3075600000000005, 756, 2, 711
45, 8.24249, 506, 3, 447
46, 4.23215, 725, 3, 674
47, 1.21191, 182, 3, 181
48, 6.08634, 1024, 3, 957
49, 1.0041799999999999, 168, 3, 158
50, 6.7213, 1088, 3, 1025
51, 17.4149, 1517, 3, 1410
52, 21.4973, 2156, 3, 2059
53, 7.421279999999999, 1296, 3, 1218
54, 2.01543, 320, 3, 252
55, 2.25843, 361, 3, 300
56, 57.043000000000006, 4761, 3, 4646
57, 29.0503, 2184, 3, 2044
58, 3.81549, 441, 3, 441
59, 5.22753, 868, 3, 792
60, 19.427799999999998, 899, 4, 798
61, 1.37526, 204, 4, 203
62, 4.914499999999999, 728, 4, 653
63, 5.55812, 930, 4, 909
64, 16.5135, 756, 4, 725
65, 0.994818, 144, 4, 144
66, 4.32013, 728, 4, 642
67, 24.660600000000002, 2193, 4, 2174
68, 0.154974, 16, 4, 15
69, 0.31690599999999997, 40, 4, 40
70, 42.5252, 4556, 4, 4435
71, 0.053999000000000005, 2, 4, 1
72, 2.44003, 374, 4, 373
73, 18.406, 1596, 4, 1555
74, 0.069195, 4, 4, 4
75, 25.724400000000003, 2650, 4, 2595
76, 0.34752999999999995, 54, 4, 54
77, 10.1619, 1716, 5, 1647
78, 16.558400000000002, 1470, 5, 1361
79, 3.0469999999999997, 462, 5, 422
80, 2.60628, 399, 5, 374
81, 3.33686, 552, 5, 496
82, 12.5907, 1023, 5, 970
83, 0.128437, 15, 5, 13
84, 23.2091, 2024, 5, 1860
85, 21.514200000000002, 899, 5, 839
86, 1.0648700000000002, 168, 5, 155
87, 6.3430800000000005, 1156, 5, 1067
88, 5.63744, 806, 5, 798
89, 17.6993, 195, 5, 147
90, 34.6233, 2340, 5, 2301
91, 2.69026, 462, 6, 397
92, 4.3194, 676, 6, 644
93, 13.2566, 552, 6, 549
94, 6.114879999999999, 1056, 6, 991
95, 1.6176599999999999, 240, 6, 209
96, 6.81006, 1152, 6, 1071
97, 0.49035500000000004, 72, 6, 30
98, 3.1321600000000003, 504, 6, 459
99, 27.712600000000002, 2970, 6, 2837
100, 7.20391, 1116, 6, 1067
101, 19.9669, 1088, 6, 1009
102, 1.14894, 182, 6, 135
103, 33.009499999999996, 2254, 6, 2172
104, 2.0023, 306, 6, 275
105, 0.26911799999999997, 36, 7, 27
106, 22.933100000000003, 1560, 7, 1520
107, 5.58206, 928, 7, 843
108, 13.3457, 1505, 7, 1420
109, 10.8543, 294, 7, 258
110, 1.27466, 210, 7, 166
111, 7.23009, 1254, 7, 1195
112, 17.9837, 2450, 7, 2393
113, 8.43731, 1332, 7, 1326
114, 1.0802800000000001, 182, 7, 128
115, 11.1711, 729, 8, 640
116, 2.88507, 462, 8, 374
117, 18.7278, 992, 8, 937
118, 0.8772829999999999, 132, 8, 109
119, 34.964, 3416, 8, 3188
120, 2.63922, 441, 8, 381
121, 7.94134, 1056, 8, 948
122, 18.291700000000002, 1330, 8, 1222
123, 53.6136, 6216, 8, 6068
124, 26.4085, 805, 8, 751
125, 19.880599999999998, 2040, 8, 1981
126, 2.02767, 324, 8, 246
127, 5.35491, 928, 8, 919
128, 3.8242800000000003, 598, 8, 588
129, 6.8975599999999995, 1152, 8, 1019
130, 0.138204, 16, 8, 2
131, 20.2769, 1763, 8, 1697
132, 30.9587, 3021, 9, 2901
133, 6.76839, 1122, 9, 1042
134, 3.24328, 529, 9, 472
135, 2.24334, 361, 9, 313
136, 2.09394, 357, 9, 336
137, 0.328997, 42, 9, 41
138, 0.031523, 0, 9, 0
139, 0.022328, 0, 9, 0
140, 0.05518, 4, 9, 0
141, 1.79962, 304, 9, 230
142, 16.4424, 143, 9, 132
143, 34.7298, 2808, 9, 2704
144, 19.049699999999998, 1056, 9, 1008
145, 1.58778, 256, 9, 248
146, 4.7919599999999996, 754, 9, 716
147, 7.20132, 1224, 9, 1206
148, 3.09502, 441, 9, 325
149, 4.4846, 768, 9, 666
150, 19.8541, 1209, 9, 1136
151, 2.34293, 380, 9, 310
152, 1.64398, 288, 9, 183
153, 17.2884, 2250, 9, 2157
154, 0.701344, 121, 9, 117
155, 5.27124, 930, 9, 804
156, 6.497850000000001, 1155, 9, 1059
157, 5.14406, 870, 9, 841
158, 13.235800000000001, 1092, 9, 1059
159, 19.7835, 1260, 9, 1171
160, 1.65683, 255, 9, 219
161, 2.19752, 336, 9, 288
162, 6.43935, 1120, 9, 1073
163, 9.7444, 99, 9, 71
164, 0.648255, 88, 10, 79
165, 20.9391, 1260, 10, 1120
166, 6.7212000000000005, 1015, 10, 958
