Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 283.026, 16032, 1, 16018
1, 176.31, 11356, 1, 11326
2, 317.816, 20040, 1, 19924
3, 248.26500000000001, 13360, 1, 13337
4, 402.46700000000004, 23380, 1, 23323
5, 436.36, 24716, 1, 24668
6, 270.238, 16032, 1, 16015
7, 301.922, 19372, 1, 19348
8, 186.006, 10020, 1, 10001
9, 404.335, 22044, 1, 21946
10, 267.984, 16032, 1, 15976
11, 240.431, 14696, 1, 14668
12, 232.756, 14028, 1, 13995
13, 347.771, 20040, 1, 19965
14, 272.838, 14028, 1, 14005
15, 407.66400000000004, 24716, 1, 24618
16, 442.52599999999995, 26720, 1, 26699
17, 373.519, 20040, 1, 20005
18, 531.2860000000001, 34068, 1, 33965
19, 343.3, 20040, 1, 20023
20, 171.757, 10020, 1, 9948
21, 469.771, 28724, 1, 28691
22, 247.782, 16191, 2, 16139
23, 204.421, 11565, 2, 11562
24, 628.004, 38550, 2, 38489
25, 250.90400000000002, 14649, 2, 14621
26, 325.74399999999997, 18504, 2, 18446
27, 301.44300000000004, 19275, 2, 19216
28, 431.25, 26985, 2, 26932
29, 561.578, 33924, 2, 33890
30, 636.9590000000001, 42405, 2, 42392
31, 185.516, 12336, 2, 12323
32, 231.982, 14649, 2, 14631
33, 678.803, 43176, 2, 43117
34, 308.002, 19275, 2, 19266
35, 590.857, 36237, 2, 36197
36, 657.511, 41634, 2, 41535
37, 307.258, 17733, 2, 17651
38, 445.171, 27756, 2, 27669
39, 394.073, 23901, 2, 23881
40, 174.509, 10023, 2, 9994
41, 309.417, 20817, 2, 20782
42, 390.181, 23901, 2, 23869
43, 262.237, 14649, 2, 14638
44, 327.489, 22359, 2, 22334
45, 228.169, 13925, 3, 13881
46, 269.13, 15039, 3, 14991
47, 178.053, 8355, 3, 8343
48, 298.423, 18938, 3, 18891
49, 133.82, 7798, 3, 7782
50, 328.26800000000003, 20052, 3, 19992
51, 336.656, 21723, 3, 21610
52, 435.91600000000005, 25622, 3, 25548
53, 342.40500000000003, 21166, 3, 21104
54, 177.725, 10026, 3, 9970
55, 211.74499999999998, 11697, 3, 11659
56, 644.654, 39547, 3, 39401
57, 491.622, 30078, 3, 29885
58, 196.497, 12811, 3, 12810
59, 284.024, 16710, 3, 16652
60, 262.523, 15934, 4, 15872
61, 159.56400000000002, 7196, 4, 7185
62, 265.73, 14392, 4, 14338
63, 318.25399999999996, 16962, 4, 16934
64, 249.746, 15420, 4, 15386
65, 141.037, 7196, 4, 7190
66, 239.47299999999998, 15420, 4, 15359
67, 425.92999999999995, 27242, 4, 27208
68, 73.3036, 3084, 4, 3078
69, 76.7289, 3598, 4, 3598
70, 568.3979999999999, 35980, 4, 35882
71, 31.2654, 1542, 4, 1539
72, 167.97899999999998, 9766, 4, 9759
73, 382.915, 22616, 4, 22581
74, 41.982, 2056, 4, 2055
75, 435.31, 26728, 4, 26689
76, 121.746, 5654, 4, 5650
77, 354.161, 21068, 5, 21013
78, 314.83299999999997, 20152, 5, 20076
79, 189.781, 10992, 5, 10953
80, 186.637, 10534, 5, 10471
81, 201.38, 11908, 5, 11825
82, 265.237, 15114, 5, 15061
83, 81.35470000000001, 3206, 5, 3194
84, 349.319, 21984, 5, 21836
85, 253.24099999999999, 15114, 5, 15076
86, 121.312, 7328, 5, 7301
87, 264.714, 16488, 5, 16408
88, 280.13500000000005, 15114, 5, 15100
89, 116.723, 6870, 5, 6835
90, 449.39099999999996, 24732, 5, 24676
91, 161.882, 10465, 6, 10424
92, 229.762, 12740, 6, 12706
93, 226.39100000000002, 11830, 6, 11810
94, 241.115, 15470, 6, 15392
95, 291.08299999999997, 7735, 6, 7687
96, 272.357, 17290, 6, 17131
97, 135.033, 4550, 6, 4470
98, 197.613, 11830, 6, 11803
99, 407.492, 25935, 6, 25738
100, 300.741, 17290, 6, 17232
101, 293.88199999999995, 16380, 6, 16252
102, 172.59199999999998, 7280, 6, 7247
103, 385.877, 23205, 6, 23132
104, 181.397, 9100, 6, 9060
105, 54.5115, 2680, 7, 2663
106, 241.13000000000002, 13735, 7, 13694
107, 183.245, 11390, 7, 11321
108, 213.498, 12395, 7, 12346
109, 145.314, 7705, 7, 7678
110, 108.22800000000001, 5695, 7, 5645
111, 213.51700000000002, 13400, 7, 13360
112, 334.65299999999996, 17085, 7, 17049
113, 221.31400000000002, 13065, 7, 13048
114, 95.7603, 5025, 7, 4987
115, 306.253, 18705, 8, 18621
116, 270.48699999999997, 14835, 8, 14762
117, 339.736, 21930, 8, 21869
118, 166.657, 9030, 8, 8999
119, 590.416, 37410, 8, 37263
120, 257.807, 14835, 8, 14791
121, 373.06, 22575, 8, 22469
122, 382.5, 23865, 8, 23759
123, 908.2209999999999, 55470, 8, 55356
124, 269.413, 16125, 8, 16064
125, 590.679, 34185, 8, 34128
126, 214.253, 12900, 8, 12805
127, 319.56600000000003, 19995, 8, 19983
128, 272.47700000000003, 16125, 8, 16117
129, 399.06199999999995, 24510, 8, 24430
130, 68.22749999999999, 3870, 8, 3847
131, 459.528, 27735, 8, 27658
132, 845.288, 55519, 9, 55334
133, 559.242, 33876, 9, 33770
134, 381.212, 23525, 9, 23467
135, 323.549, 19761, 9, 19722
136, 342.51, 21643, 9, 21627
137, 155.057, 8469, 9, 8456
138, 38.080000000000005, 1882, 9, 1875
139, 37.9718, 1882, 9, 1872
140, 68.65400000000001, 3764, 9, 3740
141, 328.228, 19761, 9, 19643
142, 221.833, 14115, 9, 14102
143, 844.7750000000001, 52696, 9, 52551
144, 581.583, 32935, 9, 32902
145, 264.06, 16938, 9, 16936
146, 472.691, 29171, 9, 29041
147, 558.012, 35758, 9, 35735
148, 324.11400000000003, 21643, 9, 21352
149, 495.29499999999996, 31994, 9, 31744
150, 525.7579999999999, 31053, 9, 30900
151, 334.937, 20702, 9, 20627
