AlgoTime(ms), Result Matrix, Chapter, Zero Entries
2527.8999999999996, 475616, 1, 474448
3141.88, 618342, 2, 617278
1571.66, 304679, 3, 303608
1394.3000000000002, 263682, 4, 263139
1153.5, 224420, 5, 223536
1140.0900000000001, 214760, 6, 213599
572.4399999999999, 114235, 7, 113761
2175.09, 415380, 8, 414079
4618.46, 922180, 9, 919430
48.3297, 8277, 10, 8108
