Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 294.83, 16032, 1, 16018
1, 208.22299999999998, 11356, 1, 11326
2, 358.554, 20040, 1, 19924
3, 248.364, 13360, 1, 13337
4, 404.22999999999996, 23380, 1, 23323
5, 470.477, 24716, 1, 24668
6, 294.392, 16032, 1, 16015
7, 311.25, 19372, 1, 19348
8, 187.121, 10020, 1, 10001
9, 393.159, 22044, 1, 21946
10, 279.01300000000003, 16032, 1, 15976
11, 257.844, 14696, 1, 14668
12, 239.034, 14028, 1, 13995
13, 374.824, 20040, 1, 19965
14, 244.90300000000002, 14028, 1, 14005
15, 401.401, 24716, 1, 24618
16, 451.983, 26720, 1, 26699
17, 363.67, 20040, 1, 20005
18, 579.5369999999999, 34068, 1, 33965
19, 359.65799999999996, 20040, 1, 20023
20, 169.73499999999999, 10020, 1, 9948
21, 477.207, 28724, 1, 28691
22, 280.385, 16191, 2, 16139
23, 215.315, 11565, 2, 11562
24, 663.339, 38550, 2, 38489
25, 248.674, 14649, 2, 14621
26, 315.66499999999996, 18504, 2, 18446
27, 353.159, 19275, 2, 19216
28, 457.106, 26985, 2, 26932
29, 593.924, 33924, 2, 33890
30, 672.1089999999999, 42405, 2, 42392
31, 191.47400000000002, 12336, 2, 12323
32, 244.256, 14649, 2, 14631
33, 718.9720000000001, 43176, 2, 43117
34, 341.54499999999996, 19275, 2, 19266
35, 584.5630000000001, 36237, 2, 36197
36, 688.9549999999999, 41634, 2, 41535
37, 332.43699999999995, 17733, 2, 17651
38, 472.96, 27756, 2, 27669
39, 418.053, 23901, 2, 23881
40, 188.408, 10023, 2, 9994
41, 326.495, 20817, 2, 20782
42, 433.402, 23901, 2, 23869
43, 260.515, 14649, 2, 14638
44, 360.03499999999997, 22359, 2, 22334
45, 243.673, 13925, 3, 13881
46, 259.316, 15039, 3, 14991
47, 154.523, 8355, 3, 8343
48, 314.695, 18938, 3, 18891
49, 161.89100000000002, 7798, 3, 7782
50, 348.117, 20052, 3, 19992
51, 367.5, 21723, 3, 21610
52, 455.45000000000005, 25622, 3, 25548
53, 350.259, 21166, 3, 21104
54, 176.99, 10026, 3, 9970
55, 202.44899999999998, 11697, 3, 11659
56, 699.958, 39547, 3, 39401
57, 510.628, 30078, 3, 29885
58, 233.556, 12811, 3, 12810
59, 327.04699999999997, 16710, 3, 16652
60, 314.008, 15934, 4, 15872
61, 135.30900000000003, 7196, 4, 7185
62, 277.495, 14392, 4, 14338
63, 283.966, 16962, 4, 16934
64, 281.962, 15420, 4, 15386
65, 157.50900000000001, 7196, 4, 7190
66, 255.747, 15420, 4, 15359
67, 433.902, 27242, 4, 27208
68, 75.9926, 3084, 4, 3078
69, 111.636, 3598, 4, 3598
70, 631.3720000000001, 35980, 4, 35882
71, 48.1607, 1542, 4, 1539
72, 191.149, 9766, 4, 9759
73, 397.597, 22616, 4, 22581
