AlgoTime(ms), Result Matrix, Chapter, Zero Entries
997.874, 478380, 1, 475648
1247.6799999999998, 621492, 2, 618410
630.487, 306891, 3, 305606
557.9490000000001, 265740, 4, 264795
461.2, 226320, 5, 224912
451.943, 216618, 6, 214865
242.619, 115591, 7, 114945
886.853, 417962, 8, 415630
1806.3100000000002, 926026, 9, 921740
33.247600000000006, 8645, 10, 8335
