Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 307.816, 14652, 1, 14640
1, 189.387, 9990, 1, 9965
2, 336.31100000000004, 18648, 1, 18526
3, 243.44199999999998, 11988, 1, 11945
4, 442.563, 21978, 1, 21918
5, 498.197, 23310, 1, 23231
6, 318.313, 14652, 1, 14643
7, 324.29200000000003, 17982, 1, 17957
8, 204.687, 8658, 1, 8632
9, 427.83500000000004, 20646, 1, 20507
10, 287.402, 14652, 1, 14596
11, 248.04899999999998, 13320, 1, 13279
12, 233.28, 12654, 1, 12610
13, 376.467, 18648, 1, 18532
14, 240.273, 12654, 1, 12628
15, 405.303, 23310, 1, 23238
16, 471.442, 25308, 1, 25270
17, 361.325, 18648, 1, 18633
18, 582.5740000000001, 32634, 1, 32485
19, 339.041, 18648, 1, 18630
20, 190.546, 8658, 1, 8591
21, 484.128, 27306, 1, 27289
22, 275.518, 14611, 2, 14547
23, 243.168, 9997, 2, 9987
24, 750.042, 36912, 2, 36852
25, 247.227, 13073, 2, 13025
26, 380.368, 16918, 2, 16835
27, 370.57800000000003, 17687, 2, 17608
28, 423.302, 25377, 2, 25307
29, 631.8059999999999, 32298, 2, 32271
30, 653.646, 40757, 2, 40754
31, 174.22899999999998, 10766, 2, 10746
32, 222.221, 13073, 2, 13065
33, 719.596, 41526, 2, 41435
34, 311.965, 17687, 2, 17683
35, 593.916, 34605, 2, 34575
36, 708.481, 39988, 2, 39883
37, 309.346, 16149, 2, 16045
38, 458.69100000000003, 26146, 2, 26023
39, 441.687, 22301, 2, 22269
40, 183.296, 8459, 2, 8427
41, 321.797, 19225, 2, 19171
42, 433.236, 22301, 2, 22261
43, 276.034, 13073, 2, 13051
44, 333.45799999999997, 20763, 2, 20718
45, 247.27599999999998, 12765, 3, 12680
46, 236.88899999999998, 13875, 3, 13824
47, 156.505, 7215, 3, 7214
48, 363.615, 17760, 3, 17690
49, 113.29, 6660, 3, 6647
50, 340.586, 18870, 3, 18794
51, 361.08299999999997, 20535, 3, 20405
52, 429.688, 24420, 3, 24319
53, 351.647, 19980, 3, 19897
54, 170.514, 8880, 3, 8794
55, 179.102, 10545, 3, 10480
56, 677.323, 38295, 3, 38149
57, 538.7420000000001, 28860, 3, 28647
58, 221.414, 11655, 3, 11655
59, 278.17199999999997, 15540, 3, 15461
60, 270.044, 14848, 4, 14744
61, 128.236, 6144, 4, 6143
62, 302.088, 13312, 4, 13234
63, 264.78200000000004, 15872, 4, 15849
64, 246.529, 14336, 4, 14301
65, 142.572, 6144, 4, 6144
66, 257.002, 14336, 4, 14247
67, 423.487, 26112, 4, 26088
68, 55.8904, 2048, 4, 2045
69, 76.5321, 2560, 4, 2560
70, 628.1, 34816, 4, 34687
71, 34.5254, 512, 4, 510
72, 184.397, 8704, 4, 8702
73, 404.88, 21504, 4, 21460
74, 33.73459999999999, 1024, 4, 1024
75, 460.137, 25600, 4, 25541
76, 108.871, 4608, 4, 4605
77, 395.232, 20064, 5, 19992
78, 340.805, 19152, 5, 19032
79, 227.781, 10032, 5, 9985
80, 199.46, 9576, 5, 9525
81, 210.666, 10944, 5, 10849
82, 256.764, 14136, 5, 14071
83, 96.90809999999999, 2280, 5, 2276
84, 370.106, 20976, 5, 20741
85, 247.807, 14136, 5, 14073
86, 119.882, 6384, 5, 6362
87, 264.591, 15504, 5, 15407
88, 245.738, 14136, 5, 14128
89, 117.12100000000001, 5928, 5, 5879
90, 479.92, 23712, 5, 23660
91, 158.285, 9513, 6, 9440
92, 224.126, 11778, 6, 11742
93, 205.396, 10872, 6, 10862
94, 299.336, 14496, 6, 14415
95, 157.70000000000002, 6795, 6, 6739
96, 330.443, 16308, 6, 16094
97, 81.4944, 3624, 6, 3495
98, 210.299, 10872, 6, 10825
99, 462.519, 24915, 6, 24594
100, 326.633, 16308, 6, 16235
101, 294.99399999999997, 15402, 6, 15197
102, 142.991, 6342, 6, 6293
103, 449.714, 22197, 6, 22108
104, 162.908, 8154, 6, 8113
105, 53.6445, 1998, 7, 1989
106, 251.994, 12987, 7, 12937
107, 229.513, 10656, 7, 10570
108, 199.68099999999998, 11655, 7, 11570
109, 132.67999999999998, 6993, 7, 6955
110, 138.347, 4995, 7, 4945
111, 251.411, 12654, 7, 12589
112, 342.19500000000005, 16317, 7, 16257
113, 246.114, 12321, 7, 12313
114, 66.00399999999999, 4329, 7, 4268
115, 349.899, 17361, 8, 17250
116, 247.46599999999998, 13503, 8, 13408
117, 321.019, 20576, 8, 20513
118, 163.441, 7716, 8, 7684
119, 581.35, 36008, 8, 35767
120, 265.05699999999996, 13503, 8, 13439
121, 392.83000000000004, 21219, 8, 21090
122, 371.88599999999997, 22505, 8, 22356
123, 962.609, 54012, 8, 53858
124, 269.675, 14789, 8, 14677
125, 549.0469999999999, 32793, 8, 32732
126, 234.146, 11574, 8, 11457
127, 305.44300000000004, 18647, 8, 18637
128, 299.41, 14789, 8, 14779
129, 399.491, 23148, 8, 22997
130, 63.899, 2572, 8, 2548
131, 531.51, 26363, 8, 26280
132, 903.137, 53523, 9, 53255
133, 563.102, 31926, 9, 31815
134, 445.702, 21597, 9, 21538
135, 339.25699999999995, 17841, 9, 17790
136, 345.331, 19719, 9, 19695
137, 177.90200000000002, 6573, 9, 6571
138, 20.3651, 0, 9, 0
139, 21.6846, 0, 9, 0
140, 70.81129999999999, 1878, 9, 1861
141, 332.173, 17841, 9, 17681
142, 235.009, 12207, 9, 12193
143, 934.491, 50706, 9, 50540
144, 582.576, 30987, 9, 30934
145, 277.98, 15024, 9, 15013
146, 529.539, 27231, 9, 27059
147, 605.38, 33804, 9, 33775
148, 347.626, 19719, 9, 19329
149, 556.596, 30048, 9, 29768
150, 574.33, 29109, 9, 28856
151, 320.898, 18780, 9, 18679
152, 318.463, 16902, 9, 16569
153, 774.6899999999999, 42255, 9, 42149
154, 161.473, 10329, 9, 10325
155, 497.16900000000004, 29109, 9, 28920
156, 499.242, 30987, 9, 30885
157, 452.065, 27231, 9, 27199
158, 653.835, 36621, 9, 36588
159, 622.5469999999999, 32865, 9, 32748
160, 298.15999999999997, 15963, 9, 15924
161, 376.118, 19719, 9, 19659
162, 542.431, 32865, 9, 32817
163, 179.75, 10329, 9, 10298
164, 24.5953, 1001, 10, 981
165, 109.16199999999999, 3185, 10, 3034
166, 96.7313, 2639, 10, 2579
