Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 94.9907, 16032, 1, 16018
1, 62.1284, 11356, 1, 11326
2, 106.47, 20040, 1, 19924
3, 87.4824, 13360, 1, 13337
4, 131.86100000000002, 23380, 1, 23323
5, 154.15400000000002, 24716, 1, 24668
6, 97.3938, 16032, 1, 16015
7, 93.61609999999999, 19372, 1, 19348
8, 68.0103, 10020, 1, 10001
9, 135.29, 22044, 1, 21946
10, 90.6636, 16032, 1, 15976
11, 84.8859, 14696, 1, 14668
12, 81.447, 14028, 1, 13995
13, 122.419, 20040, 1, 19965
14, 82.89150000000001, 14028, 1, 14005
15, 121.146, 24716, 1, 24618
16, 138.472, 26720, 1, 26699
17, 120.709, 20040, 1, 20005
18, 182.261, 34068, 1, 33965
19, 111.54400000000001, 20040, 1, 20023
20, 63.9367, 10020, 1, 9948
21, 149.243, 28724, 1, 28691
22, 81.3569, 16191, 2, 16139
23, 81.3671, 11565, 2, 11562
24, 216.336, 38550, 2, 38489
25, 94.19919999999999, 14649, 2, 14621
26, 107.71600000000001, 18504, 2, 18446
27, 105.209, 19275, 2, 19216
28, 135.80700000000002, 26985, 2, 26932
29, 190.444, 33924, 2, 33890
30, 192.388, 42405, 2, 42392
31, 63.2886, 12336, 2, 12323
32, 82.74929999999999, 14649, 2, 14631
33, 213.804, 43176, 2, 43117
34, 115.884, 19275, 2, 19266
35, 173.696, 36237, 2, 36197
36, 208.904, 41634, 2, 41535
37, 106.47099999999999, 17733, 2, 17651
38, 128.28300000000002, 27756, 2, 27669
39, 139.287, 23901, 2, 23881
40, 69.025, 10023, 2, 9994
41, 98.9676, 20817, 2, 20782
42, 145.57, 23901, 2, 23869
43, 92.7037, 14649, 2, 14638
44, 102.85600000000001, 22359, 2, 22334
45, 90.27799999999999, 13925, 3, 13881
46, 83.6107, 15039, 3, 14991
47, 63.841800000000006, 8355, 3, 8343
48, 103.212, 18938, 3, 18891
49, 49.6471, 7798, 3, 7782
50, 117.264, 20052, 3, 19992
51, 114.411, 21723, 3, 21610
52, 146.343, 25622, 3, 25548
53, 106.08099999999999, 21166, 3, 21104
54, 66.6409, 10026, 3, 9970
55, 75.22959999999999, 11697, 3, 11659
56, 191.084, 39547, 3, 39401
57, 164.776, 30078, 3, 29885
58, 69.9785, 12811, 3, 12810
59, 86.8303, 16710, 3, 16652
60, 84.76400000000001, 15934, 4, 15872
61, 57.589099999999995, 7196, 4, 7185
62, 98.2572, 14392, 4, 14338
63, 92.22840000000001, 16962, 4, 16934
64, 82.3861, 15420, 4, 15386
65, 49.6545, 7196, 4, 7190
66, 81.558, 15420, 4, 15359
67, 130.385, 27242, 4, 27208
68, 26.0484, 3084, 4, 3078
69, 39.243300000000005, 3598, 4, 3598
70, 185.331, 35980, 4, 35882
71, 10.6243, 1542, 4, 1539
72, 68.4031, 9766, 4, 9759
73, 133.276, 22616, 4, 22581
74, 24.1431, 2056, 4, 2055
75, 135.524, 26728, 4, 26689
76, 38.31529999999999, 5654, 4, 5650
77, 118.96600000000001, 21068, 5, 21013
78, 109.663, 20152, 5, 20076
79, 75.1836, 10992, 5, 10953
80, 69.703, 10534, 5, 10471
81, 76.17450000000001, 11908, 5, 11825
82, 90.1836, 15114, 5, 15061
83, 29.2267, 3206, 5, 3194
84, 114.55799999999999, 21984, 5, 21836
85, 82.2176, 15114, 5, 15076
86, 49.3833, 7328, 5, 7301
87, 80.2787, 16488, 5, 16408
88, 72.9393, 15114, 5, 15100
89, 46.2551, 6870, 5, 6835
90, 143.925, 24732, 5, 24676
91, 65.1061, 10465, 6, 10424
92, 84.2255, 12740, 6, 12706
93, 71.2751, 11830, 6, 11810
94, 83.574, 15470, 6, 15392
95, 61.449999999999996, 7735, 6, 7687
96, 94.25070000000001, 17290, 6, 17131
97, 38.979, 4550, 6, 4470
98, 90.8259, 11830, 6, 11803
99, 137.324, 25935, 6, 25738
100, 105.995, 17290, 6, 17232
101, 97.6657, 16380, 6, 16252
102, 50.125, 7280, 6, 7247
103, 129.297, 23205, 6, 23132
104, 64.10730000000001, 9100, 6, 9060
105, 28.0888, 2680, 7, 2663
106, 86.6202, 13735, 7, 13694
107, 68.9367, 11390, 7, 11321
108, 66.6362, 12395, 7, 12346
109, 49.4944, 7705, 7, 7678
110, 39.354600000000005, 5695, 7, 5645
111, 72.818, 13400, 7, 13360
112, 95.96079999999999, 17085, 7, 17049
113, 82.3406, 13065, 7, 13048
114, 27.942899999999998, 5025, 7, 4987
115, 109.783, 18705, 8, 18621
116, 83.5442, 14835, 8, 14762
117, 106.878, 21930, 8, 21869
118, 65.44930000000001, 9030, 8, 8999
119, 165.66400000000002, 37410, 8, 37263
120, 80.9967, 14835, 8, 14791
121, 127.707, 22575, 8, 22469
122, 120.337, 23865, 8, 23759
123, 289.752, 55470, 8, 55356
124, 100.763, 16125, 8, 16064
125, 172.46900000000002, 34185, 8, 34128
126, 82.3916, 12900, 8, 12805
127, 98.9326, 19995, 8, 19983
128, 94.044, 16125, 8, 16117
129, 129.32399999999998, 24510, 8, 24430
130, 33.2923, 3870, 8, 3847
131, 164.429, 27735, 8, 27658
132, 254.72699999999998, 55519, 9, 55334
133, 172.506, 33876, 9, 33770
134, 131.839, 23525, 9, 23467
135, 111.31099999999999, 19761, 9, 19722
136, 113.18499999999999, 21643, 9, 21627
137, 57.7812, 8469, 9, 8456
138, 23.5493, 1882, 9, 1875
139, 23.5628, 1882, 9, 1872
140, 33.51090000000001, 3764, 9, 3740
141, 107.911, 19761, 9, 19643
142, 73.0687, 14115, 9, 14102
143, 273.99600000000004, 52696, 9, 52551
144, 185.174, 32935, 9, 32902
145, 88.0908, 16938, 9, 16936
146, 157.065, 29171, 9, 29041
147, 169.295, 35758, 9, 35735
148, 112.418, 21643, 9, 21352
149, 157.14700000000002, 31994, 9, 31744
150, 178.225, 31053, 9, 30900
151, 110.83800000000001, 20702, 9, 20627
152, 113.793, 18820, 9, 18612
153, 227.716, 44227, 9, 44123
154, 60.9809, 12233, 9, 12224
155, 131.049, 31053, 9, 30908
156, 160.667, 32935, 9, 32870
157, 138.329, 29171, 9, 29150
158, 190.43699999999998, 38581, 9, 38558
159, 192.488, 34817, 9, 34735
160, 105.738, 17879, 9, 17835
161, 125.946, 21643, 9, 21591
162, 161.908, 34817, 9, 34768
163, 66.63959999999999, 12233, 9, 12205
164, 7.29463, 1209, 10, 1205
165, 24.2568, 3441, 10, 3356
166, 25.4152, 2883, 10, 2829
