Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
108, 85.1988, 12395, 7, 12346
109, 42.1948, 7705, 7, 7678
110, 44.5097, 5695, 7, 5645
111, 87.2327, 13400, 7, 13360
112, 131.232, 17085, 7, 17049
113, 54.191900000000004, 13065, 7, 13048
114, 31.472199999999997, 5025, 7, 4987
115, 84.7099, 18705, 8, 18621
116, 54.453, 14835, 8, 14762
117, 115.559, 21930, 8, 21869
118, 62.1155, 9030, 8, 8999
119, 185.1, 37410, 8, 37263
120, 93.05199999999999, 14835, 8, 14791
121, 115.57900000000001, 22575, 8, 22469
122, 102.002, 23865, 8, 23759
123, 234.681, 55470, 8, 55356
124, 93.3552, 16125, 8, 16064
125, 126.33800000000001, 34185, 8, 34128
126, 79.7182, 12900, 8, 12805
127, 111.994, 19995, 8, 19983
128, 79.7485, 16125, 8, 16117
129, 135.882, 24510, 8, 24430
130, 30.9402, 3870, 8, 3847
131, 132.69, 27735, 8, 27658
132, 226.17399999999998, 55519, 9, 55334
133, 152.068, 33876, 9, 33770
134, 113.532, 23525, 9, 23467
135, 104.729, 19761, 9, 19722
136, 107.84299999999999, 21643, 9, 21627
137, 40.0893, 8469, 9, 8456
138, 20.0668, 1882, 9, 1875
139, 26.2352, 1882, 9, 1872
140, 28.7251, 3764, 9, 3740
141, 112.804, 19761, 9, 19643
142, 94.3448, 14115, 9, 14102
143, 239.595, 52696, 9, 52551
144, 164.351, 32935, 9, 32902
145, 93.7423, 16938, 9, 16936
146, 142.951, 29171, 9, 29041
147, 147.34, 35758, 9, 35735
148, 115.903, 21643, 9, 21352
149, 147.345, 31994, 9, 31744
150, 124.809, 31053, 9, 30900
151, 104.52, 20702, 9, 20627
152, 70.1381, 18820, 9, 18612
153, 170.4, 44227, 9, 44123
154, 69.3512, 12233, 9, 12224
155, 129.864, 31053, 9, 30908
156, 167.68099999999998, 32935, 9, 32870
157, 132.42499999999998, 29171, 9, 29150
158, 150.478, 38581, 9, 38558
159, 157.255, 34817, 9, 34735
160, 71.9651, 17879, 9, 17835
161, 98.202, 21643, 9, 21591
162, 154.058, 34817, 9, 34768
163, 43.9875, 12233, 9, 12205
164, 11.9731, 1209, 10, 1205
165, 21.4938, 3441, 10, 3356
166, 23.326900000000002, 2883, 10, 2829
