Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 107.69, 17420, 1, 17387
1, 78.00500000000001, 12730, 1, 12659
2, 121.144, 21440, 1, 21252
3, 103.52, 14740, 1, 14612
4, 144.498, 24790, 1, 24566
5, 163.92999999999998, 26130, 1, 26050
6, 107.682, 17420, 1, 17303
7, 115.26400000000001, 20770, 1, 20688
8, 100.101, 11390, 1, 11327
9, 146.68800000000002, 23450, 1, 23262
10, 110.851, 17420, 1, 17306
11, 95.408, 16080, 1, 16047
12, 90.8851, 15410, 1, 15362
13, 154.534, 21440, 1, 21342
14, 114.23400000000001, 15410, 1, 15302
15, 147.72899999999998, 26130, 1, 25899
16, 177.593, 28140, 1, 28068
17, 154.387, 21440, 1, 21295
18, 212.756, 35510, 1, 35309
19, 131.45399999999998, 21440, 1, 21398
20, 81.10390000000001, 11390, 1, 11161
21, 172.67499999999998, 30150, 1, 30081
22, 104.467, 17779, 2, 17709
23, 82.05969999999999, 13141, 2, 13106
24, 255.957, 40196, 2, 39890
25, 100.866, 16233, 2, 16179
26, 123.411, 20098, 2, 19941
27, 112.433, 20871, 2, 20813
28, 154.008, 28601, 2, 28548
29, 222.42700000000002, 35558, 2, 35309
30, 233.014, 44061, 2, 43843
31, 78.55460000000001, 13914, 2, 13897
32, 103.019, 16233, 2, 16142
33, 266.247, 44834, 2, 44650
34, 120.482, 20871, 2, 20728
35, 205.096, 37877, 2, 37659
36, 271.912, 43288, 2, 42935
37, 115.18, 19325, 2, 19224
38, 167.08999999999997, 29374, 2, 29280
39, 172.75199999999998, 25509, 2, 25355
40, 72.5676, 11595, 2, 11534
41, 116.162, 22417, 2, 22361
42, 170.491, 25509, 2, 25382
43, 97.353, 16233, 2, 16196
44, 127.90899999999999, 23963, 2, 23819
45, 95.2932, 15093, 3, 15022
46, 85.8487, 16211, 3, 16171
47, 59.0789, 9503, 3, 9477
48, 117.627, 20124, 3, 20088
49, 52.932, 8944, 3, 8934
50, 122.60600000000001, 21242, 3, 21138
51, 122.672, 22919, 3, 22824
52, 152.666, 26832, 3, 26766
53, 130.31599999999997, 22360, 3, 22229
54, 87.1281, 11180, 3, 11108
55, 82.75399999999999, 12857, 3, 12818
56, 224.56, 40807, 3, 40592
57, 211.661, 31304, 3, 31141
58, 80.8542, 13975, 3, 13915
59, 98.8416, 17888, 3, 17795
60, 99.7421, 17028, 4, 16950
61, 53.8664, 8256, 4, 8231
62, 100.882, 15480, 4, 15430
63, 104.291, 18060, 4, 18023
64, 105.105, 16512, 4, 16423
65, 51.3092, 8256, 4, 8182
66, 95.2893, 16512, 4, 16407
67, 152.72, 28380, 4, 28281
68, 29.0031, 4128, 4, 4102
69, 34.821999999999996, 4644, 4, 4641
70, 226.163, 37152, 4, 37014
71, 31.619, 2580, 4, 2569
72, 70.11280000000001, 10836, 4, 10810
73, 142.85999999999999, 23736, 4, 23671
74, 23.1155, 3096, 4, 3090
75, 158.72, 27864, 4, 27805
76, 39.0182, 6708, 4, 6696
77, 125.04499999999999, 22080, 5, 21917
78, 154.32100000000003, 21160, 5, 21020
79, 81.99900000000001, 11960, 5, 11842
80, 84.4267, 11500, 5, 11419
81, 107.523, 12880, 5, 12784
82, 136.89100000000002, 16100, 5, 15968
83, 25.221899999999998, 4140, 5, 4111
84, 170.564, 23000, 5, 22804
85, 129.275, 16100, 5, 16063
86, 77.27829999999999, 8280, 5, 8260
87, 91.8638, 17480, 5, 17331
88, 95.83609999999999, 16100, 5, 16058
89, 49.1978, 7820, 5, 7796
90, 176.009, 25760, 5, 25649
91, 69.5717, 11425, 6, 11353
92, 95.6378, 13710, 6, 13598
93, 71.0253, 12796, 6, 12739
94, 135.132, 16452, 6, 16336
95, 53.475500000000004, 8683, 6, 8562
96, 102.29199999999999, 18280, 6, 18132
97, 31.6627, 5484, 6, 5393
98, 94.7195, 12796, 6, 12677
99, 148.267, 26963, 6, 26649
100, 107.14, 18280, 6, 18146
101, 102.347, 17366, 6, 17119
102, 49.0409, 8226, 6, 8193
103, 167.22500000000002, 24221, 6, 24143
104, 60.0039, 10054, 6, 10000
105, 37.6477, 3370, 7, 3347
106, 129.50400000000002, 14491, 7, 14398
107, 81.89309999999999, 12132, 7, 12080
108, 79.0972, 13143, 7, 13084
109, 47.0123, 8425, 7, 8401
110, 36.9989, 6403, 7, 6325
111, 87.5665, 14154, 7, 14100
112, 102.21, 17861, 7, 17770
113, 83.7914, 13817, 7, 13743
114, 47.4453, 5729, 7, 5704
115, 140.102, 20057, 8, 19927
116, 93.45960000000001, 16175, 8, 16082
117, 132.498, 23292, 8, 23170
118, 63.7616, 10352, 8, 10324
119, 211.731, 38820, 8, 38604
120, 87.16250000000001, 16175, 8, 16105
121, 142.869, 23939, 8, 23820
122, 156.596, 25233, 8, 25150
123, 326.87100000000004, 56936, 8, 56653
124, 107.945, 17469, 8, 17422
125, 212.32000000000002, 35585, 8, 35329
126, 87.4305, 14234, 8, 14133
127, 119.035, 21351, 8, 21278
128, 105.253, 17469, 8, 17424
129, 153.884, 25880, 8, 25654
130, 33.4093, 5176, 8, 5149
131, 171.643, 29115, 8, 28787
132, 313.092, 57523, 9, 57259
133, 205.731, 35834, 9, 35647
134, 140.805, 25461, 9, 25115
135, 135.44, 21689, 9, 21636
136, 128.14600000000002, 23575, 9, 23418
137, 73.07950000000001, 10373, 9, 10340
138, 24.5946, 3772, 9, 3757
139, 25.1168, 3772, 9, 3760
140, 35.7689, 5658, 9, 5636
141, 122.265, 21689, 9, 21487
142, 86.85, 16031, 9, 15976
143, 311.82500000000005, 54694, 9, 54426
144, 208.632, 34891, 9, 34846
145, 107.565, 18860, 9, 18808
146, 181.558, 31119, 9, 30984
147, 209.063, 37720, 9, 37642
148, 124.67699999999999, 23575, 9, 23376
149, 185.481, 33948, 9, 33776
150, 203.587, 33005, 9, 32737
151, 140.725, 22632, 9, 22502
152, 114.101, 20746, 9, 20567
153, 254.44299999999998, 46207, 9, 46062
154, 86.9246, 14145, 9, 14096
155, 194.69, 33005, 9, 32857
156, 200.596, 34891, 9, 34813
157, 181.04799999999997, 31119, 9, 31028
158, 224.078, 40549, 9, 40485
159, 210.785, 36777, 9, 36681
160, 121.128, 19803, 9, 19727
161, 135.668, 23575, 9, 23428
162, 200.854, 36777, 9, 36593
163, 78.8781, 14145, 9, 14060
164, 9.927810000000001, 1425, 10, 1375
165, 39.9768, 3705, 10, 3537
166, 21.8337, 3135, 10, 3050
