Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 102.56800000000001, 16032, 1, 16018
1, 40.1261, 11356, 1, 11326
2, 104.432, 20040, 1, 19924
3, 80.4149, 13360, 1, 13337
4, 102.277, 23380, 1, 23323
5, 137.659, 24716, 1, 24668
6, 65.9519, 16032, 1, 16015
7, 108.355, 19372, 1, 19348
8, 65.43390000000001, 10020, 1, 10001
9, 125.09700000000001, 22044, 1, 21946
10, 59.727000000000004, 16032, 1, 15976
11, 92.0801, 14696, 1, 14668
12, 56.1635, 14028, 1, 13995
13, 81.77900000000001, 20040, 1, 19965
14, 56.9721, 14028, 1, 14005
15, 116.522, 24716, 1, 24618
16, 101.639, 26720, 1, 26699
17, 107.17999999999999, 20040, 1, 20005
18, 126.90199999999999, 34068, 1, 33965
19, 108.014, 20040, 1, 20023
20, 49.0142, 10020, 1, 9948
21, 134.04, 28724, 1, 28691
22, 76.1439, 16191, 2, 16139
23, 84.87889999999999, 11565, 2, 11562
24, 166.845, 38550, 2, 38489
25, 60.121, 14649, 2, 14621
26, 101.218, 18504, 2, 18446
27, 72.15910000000001, 19275, 2, 19216
28, 126.73100000000001, 26985, 2, 26932
29, 123.96, 33924, 2, 33890
30, 170.304, 42405, 2, 42392
31, 59.6866, 12336, 2, 12323
32, 96.3072, 14649, 2, 14631
33, 177.10500000000002, 43176, 2, 43117
34, 83.8456, 19275, 2, 19266
35, 148.522, 36237, 2, 36197
36, 166.02700000000002, 41634, 2, 41535
37, 76.8449, 17733, 2, 17651
38, 118.64800000000001, 27756, 2, 27669
39, 85.35180000000001, 23901, 2, 23881
40, 39.798100000000005, 10023, 2, 9994
41, 84.44250000000001, 20817, 2, 20782
42, 117.488, 23901, 2, 23869
43, 54.7024, 14649, 2, 14638
44, 100.015, 22359, 2, 22334
45, 73.4011, 13925, 3, 13881
46, 60.3005, 15039, 3, 14991
47, 71.00869999999999, 8355, 3, 8343
48, 114.01400000000001, 18938, 3, 18891
49, 26.794700000000002, 7798, 3, 7782
50, 83.34089999999999, 20052, 3, 19992
51, 91.34009999999999, 21723, 3, 21610
52, 110.586, 25622, 3, 25548
53, 73.6399, 21166, 3, 21104
54, 69.95700000000001, 10026, 3, 9970
55, 60.1212, 11697, 3, 11659
56, 155.469, 39547, 3, 39401
57, 151.22299999999998, 30078, 3, 29885
58, 65.7607, 12811, 3, 12810
59, 77.1158, 16710, 3, 16652
60, 101.346, 15934, 4, 15872
61, 44.3268, 7196, 4, 7185
62, 74.0405, 14392, 4, 14338
63, 73.6023, 16962, 4, 16934
64, 72.9596, 15420, 4, 15386
65, 87.3058, 7196, 4, 7190
66, 92.93690000000001, 15420, 4, 15359
67, 129.81799999999998, 27242, 4, 27208
68, 24.3519, 3084, 4, 3078
69, 29.1701, 3598, 4, 3598
70, 137.502, 35980, 4, 35882
71, 6.292940000000001, 1542, 4, 1539
72, 61.0051, 9766, 4, 9759
73, 117.073, 22616, 4, 22581
74, 12.910599999999999, 2056, 4, 2055
75, 134.874, 26728, 4, 26689
76, 35.005300000000005, 5654, 4, 5650
77, 100.08699999999999, 21068, 5, 21013
78, 75.365, 20152, 5, 20076
79, 82.79599999999999, 10992, 5, 10953
80, 78.5638, 10534, 5, 10471
81, 61.656099999999995, 11908, 5, 11825
82, 63.282199999999996, 15114, 5, 15061
83, 11.6676, 3206, 5, 3194
84, 115.59700000000001, 21984, 5, 21836
85, 59.6408, 15114, 5, 15076
86, 75.7868, 7328, 5, 7301
87, 91.7581, 16488, 5, 16408
88, 94.565, 15114, 5, 15100
89, 48.0938, 6870, 5, 6835
90, 109.515, 24732, 5, 24676
91, 50.2549, 10465, 6, 10424
92, 106.036, 12740, 6, 12706
93, 46.3296, 11830, 6, 11810
94, 61.0762, 15470, 6, 15392
95, 56.0987, 7735, 6, 7687
96, 77.1356, 17290, 6, 17131
97, 26.7909, 4550, 6, 4470
98, 49.2467, 11830, 6, 11803
99, 106.753, 25935, 6, 25738
100, 104.63, 17290, 6, 17232
101, 90.1973, 16380, 6, 16252
102, 43.3181, 7280, 6, 7247
103, 107.39500000000001, 23205, 6, 23132
104, 37.233000000000004, 9100, 6, 9060
105, 22.0916, 2680, 7, 2663
106, 70.348, 13735, 7, 13694
107, 81.8487, 11390, 7, 11321
108, 78.3674, 12395, 7, 12346
109, 47.3053, 7705, 7, 7678
110, 24.165, 5695, 7, 5645
111, 50.6143, 13400, 7, 13360
112, 102.77799999999999, 17085, 7, 17049
113, 65.0677, 13065, 7, 13048
114, 32.9323, 5025, 7, 4987
115, 104.837, 18705, 8, 18621
116, 69.6368, 14835, 8, 14762
117, 119.881, 21930, 8, 21869
118, 38.465199999999996, 9030, 8, 8999
119, 170.05, 37410, 8, 37263
120, 80.3764, 14835, 8, 14791
121, 112.453, 22575, 8, 22469
122, 90.63029999999999, 23865, 8, 23759
123, 200.81199999999998, 55470, 8, 55356
124, 58.4544, 16125, 8, 16064
125, 149.831, 34185, 8, 34128
126, 58.1578, 12900, 8, 12805
127, 100.62, 19995, 8, 19983
128, 61.3843, 16125, 8, 16117
129, 129.32399999999998, 24510, 8, 24430
130, 19.412300000000002, 3870, 8, 3847
131, 113.115, 27735, 8, 27658
132, 205.956, 55519, 9, 55334
133, 119.904, 33876, 9, 33770
134, 106.53, 23525, 9, 23467
135, 74.0285, 19761, 9, 19722
136, 101.423, 21643, 9, 21627
137, 39.461000000000006, 8469, 9, 8456
138, 14.300699999999999, 1882, 9, 1875
139, 7.77687, 1882, 9, 1872
140, 14.7736, 3764, 9, 3740
141, 71.84559999999999, 19761, 9, 19643
142, 55.3408, 14115, 9, 14102
143, 197.932, 52696, 9, 52551
144, 145.144, 32935, 9, 32902
145, 74.9352, 16938, 9, 16936
146, 104.671, 29171, 9, 29041
147, 128.83800000000002, 35758, 9, 35735
148, 106.59599999999999, 21643, 9, 21352
149, 122.705, 31994, 9, 31744
150, 118.271, 31053, 9, 30900
151, 113.73400000000001, 20702, 9, 20627
152, 74.7988, 18820, 9, 18612
153, 175.012, 44227, 9, 44123
154, 54.9792, 12233, 9, 12224
155, 136.272, 31053, 9, 30908
156, 122.544, 32935, 9, 32870
157, 132.376, 29171, 9, 29150
158, 150.10000000000002, 38581, 9, 38558
159, 121.994, 34817, 9, 34735
160, 81.2233, 17879, 9, 17835
161, 113.89399999999999, 21643, 9, 21591
162, 124.946, 34817, 9, 34768
163, 46.425399999999996, 12233, 9, 12205
164, 4.78369, 1209, 10, 1205
165, 19.0239, 3441, 10, 3356
166, 19.659599999999998, 2883, 10, 2829
