Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 1.60652, 312, 1, 302
1, 0.802224, 187, 1, 170
2, 4.48094, 900, 1, 843
3, 2.1119, 360, 1, 346
4, 6.2964199999999995, 1190, 1, 1145
5, 8.03299, 1332, 1, 1284
6, 2.3512899999999997, 456, 1, 449
7, 3.3768499999999997, 754, 1, 742
8, 1.09466, 195, 1, 177
9, 5.84461, 1056, 1, 979
10, 3.07693, 600, 1, 558
11, 2.4274, 484, 1, 461
12, 2.38502, 483, 1, 452
13, 4.88502, 840, 1, 783
14, 2.41233, 462, 1, 452
15, 6.19178, 1369, 1, 1339
16, 6.8393500000000005, 1400, 1, 1383
17, 5.42576, 930, 1, 917
18, 25.4659, 2805, 1, 2715
19, 3.9698499999999997, 780, 1, 765
20, 0.856173, 165, 1, 127
21, 7.46277, 1591, 1, 1563
22, 2.0573599999999996, 462, 2, 410
23, 1.28907, 225, 2, 222
24, 11.703800000000001, 2150, 2, 2110
25, 1.80142, 342, 2, 323
26, 2.53367, 504, 2, 460
27, 2.32466, 525, 2, 468
28, 7.3469, 1540, 2, 1489
29, 9.5492, 1804, 2, 1791
30, 10.2696, 2365, 2, 2359
31, 1.09952, 240, 2, 232
32, 1.93922, 380, 2, 365
33, 25.163999999999998, 2520, 2, 2477
34, 3.3930800000000003, 625, 2, 620
35, 10.7435, 2303, 2, 2273
36, 26.5261, 2916, 2, 2854
37, 2.90587, 575, 2, 495
38, 6.3848, 1296, 2, 1216
39, 4.806, 899, 2, 882
40, 0.953634, 169, 2, 143
41, 2.8381000000000003, 648, 2, 617
42, 4.6082, 899, 2, 872
43, 2.2297800000000003, 399, 2, 389
44, 3.64395, 870, 2, 846
45, 2.9137199999999996, 600, 3, 569
46, 3.86267, 837, 3, 795
47, 1.43665, 240, 3, 231
48, 5.55099, 1156, 3, 1110
49, 1.01053, 224, 3, 211
50, 6.6142199999999995, 1224, 3, 1174
51, 7.932379999999999, 1677, 3, 1599
52, 16.4451, 2346, 3, 2275
53, 6.56419, 1444, 3, 1384
54, 2.08801, 396, 3, 352
55, 2.0587600000000004, 441, 3, 404
56, 40.3012, 5041, 3, 4939
57, 20.526699999999998, 2376, 3, 2268
58, 2.55625, 529, 3, 528
59, 4.87602, 990, 3, 938
60, 4.82656, 1023, 4, 962
61, 1.57854, 266, 4, 255
62, 4.96063, 840, 4, 788
63, 5.07643, 1056, 4, 1032
64, 4.00828, 870, 4, 841
65, 1.08431, 196, 4, 196
66, 3.8711599999999997, 840, 4, 789
67, 10.721599999999999, 2385, 4, 2361
68, 0.268832, 36, 4, 31
69, 0.49245300000000003, 70, 4, 70
70, 35.558800000000005, 4830, 4, 4738
71, 0.10338, 12, 4, 10
72, 2.45008, 456, 4, 449
73, 9.84056, 1760, 4, 1728
74, 0.134426, 16, 4, 16
75, 25.400699999999997, 2860, 4, 2823
76, 0.43535999999999997, 88, 4, 88
77, 9.179549999999999, 1886, 5, 1841
78, 8.05523, 1628, 5, 1562
79, 3.13896, 552, 5, 530
80, 2.66767, 483, 5, 456
81, 3.1135, 650, 5, 607
82, 5.9323, 1155, 5, 1125
83, 0.23236, 35, 5, 28
84, 10.1307, 2208, 5, 2107
85, 4.75928, 1023, 5, 986
86, 1.13601, 224, 5, 205
87, 5.488309999999999, 1296, 5, 1226
88, 4.48114, 924, 5, 916
89, 1.3634199999999999, 255, 5, 221
90, 24.7254, 2538, 5, 2503
91, 2.43638, 552, 6, 512
92, 4.1803, 784, 6, 753
93, 3.28849, 650, 6, 642
94, 5.4586, 1190, 6, 1128
95, 1.9030200000000002, 306, 6, 282
96, 6.10021, 1292, 6, 1230
97, 0.663147, 110, 6, 84
98, 3.19506, 598, 6, 574
99, 19.8629, 3192, 6, 3102
100, 6.93396, 1254, 6, 1219
101, 6.3316, 1224, 6, 1178
102, 1.1588, 240, 6, 209
103, 24.7123, 2448, 6, 2377
104, 2.01205, 380, 6, 349
105, 0.363806, 64, 7, 52
106, 8.708260000000001, 1722, 7, 1690
107, 5.31604, 1054, 7, 993
108, 7.52886, 1665, 7, 1616
109, 1.38051, 368, 7, 343
110, 1.3840899999999998, 272, 7, 233
111, 6.28691, 1400, 7, 1368
112, 28.5388, 2652, 7, 2622
113, 7.865830000000001, 1482, 7, 1469
114, 1.06882, 240, 7, 205
115, 4.2857, 841, 8, 789
116, 2.59756, 552, 8, 490
117, 5.16702, 1122, 8, 1087
118, 1.03278, 182, 8, 160
119, 26.023500000000002, 3654, 8, 3517
120, 2.42319, 529, 8, 488
121, 6.02336, 1190, 8, 1128
122, 6.53219, 1480, 8, 1399
123, 48.838899999999995, 6536, 8, 6455
