Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 4.74858, 390, 1, 384
1, 3.08421, 247, 1, 242
2, 11.6258, 1024, 1, 984
3, 5.56044, 440, 1, 414
4, 15.7045, 1332, 1, 1268
5, 19.807000000000002, 1482, 1, 1444
6, 7.08989, 546, 1, 527
7, 21.8463, 868, 1, 856
8, 3.75267, 255, 1, 240
9, 15.6, 1190, 1, 1134
10, 8.183589999999999, 702, 1, 674
11, 7.3123, 576, 1, 563
12, 6.852399999999999, 575, 1, 558
13, 13.5673, 960, 1, 930
14, 6.550140000000001, 552, 1, 542
15, 15.8699, 1521, 1, 1482
16, 17.904400000000003, 1554, 1, 1546
17, 25.2191, 1056, 1, 1041
18, 33.025, 3021, 1, 2955
19, 10.6727, 896, 1, 878
20, 2.87166, 221, 1, 176
21, 18.9786, 1755, 1, 1729
22, 6.347689999999999, 552, 2, 532
23, 4.01628, 289, 2, 283
24, 31.2375, 2340, 2, 2283
25, 4.9177, 420, 2, 404
26, 7.15562, 598, 2, 572
27, 7.26774, 621, 2, 595
28, 19.4587, 1702, 2, 1678
29, 40.096399999999996, 1978, 2, 1947
30, 57.376799999999996, 2565, 2, 2540
31, 3.5602899999999997, 306, 2, 297
32, 5.67979, 462, 2, 444
33, 57.3561, 2726, 2, 2696
34, 8.94126, 729, 2, 722
35, 41.9996, 2499, 2, 2462
36, 89.2447, 3136, 2, 3071
37, 8.20597, 675, 2, 642
38, 18.5682, 1444, 2, 1397
39, 12.3513, 1023, 2, 1004
40, 3.13551, 225, 2, 213
41, 8.26138, 754, 2, 739
42, 19.224700000000002, 1023, 2, 1006
43, 5.74163, 483, 2, 476
44, 10.3483, 992, 2, 959
45, 8.17685, 702, 3, 675
46, 10.4148, 957, 3, 939
47, 3.69928, 306, 3, 299
48, 14.3756, 1296, 3, 1271
49, 3.4621999999999997, 288, 3, 280
50, 27.8589, 1368, 3, 1329
51, 20.6087, 1845, 3, 1798
52, 40.1769, 2544, 3, 2509
53, 17.3696, 1600, 3, 1564
54, 6.0047299999999995, 480, 3, 453
55, 6.28875, 529, 3, 511
56, 63.8915, 5329, 3, 5255
57, 71.8399, 2576, 3, 2510
58, 6.986479999999999, 625, 3, 612
59, 23.9765, 1120, 3, 1059
60, 28.182, 1155, 4, 1127
61, 4.42487, 336, 4, 327
62, 26.9757, 960, 4, 924
63, 14.9143, 1190, 4, 1171
64, 12.6281, 992, 4, 965
65, 3.48709, 256, 4, 243
66, 10.9029, 960, 4, 941
67, 28.6891, 2585, 4, 2559
68, 1.0817400000000001, 64, 4, 58
69, 1.73979, 108, 4, 107
70, 59.164, 5112, 4, 5058
71, 0.5111300000000001, 30, 4, 29
72, 6.318960000000001, 546, 4, 540
73, 27.3153, 1932, 4, 1901
74, 0.6208589999999999, 36, 4, 34
75, 34.7754, 3078, 4, 3052
76, 1.72208, 130, 4, 125
77, 26.0677, 2064, 5, 2023
78, 32.3167, 1794, 5, 1749
79, 7.9224, 650, 5, 635
80, 6.93177, 575, 5, 558
81, 8.86065, 756, 5, 732
82, 14.8027, 1295, 5, 1274
83, 0.8432580000000001, 63, 5, 49
84, 35.0975, 2400, 5, 2348
85, 14.3813, 1155, 5, 1132
86, 4.03348, 288, 5, 275
87, 27.3554, 1444, 5, 1387
88, 12.8347, 1050, 5, 1037
89, 4.36299, 323, 5, 305
90, 68.5956, 2744, 5, 2721
91, 7.55239, 650, 6, 629
92, 11.3138, 900, 6, 877
93, 24.0763, 756, 6, 747
94, 14.0626, 1332, 6, 1304
95, 5.04909, 380, 6, 350
96, 15.5903, 1440, 6, 1401
97, 1.93033, 156, 6, 135
98, 9.18882, 700, 6, 676
99, 69.6489, 3422, 6, 3319
100, 20.519099999999998, 1400, 6, 1369
101, 30.2006, 1368, 6, 1309
102, 4.14425, 306, 6, 289
103, 29.4559, 2650, 6, 2614
104, 5.957450000000001, 462, 6, 443
105, 1.4959500000000001, 100, 7, 93
106, 26.2126, 1892, 7, 1866
107, 14.2375, 1188, 7, 1156
108, 25.3054, 1833, 7, 1785
109, 4.68511, 450, 7, 442
110, 4.23714, 342, 7, 315
111, 22.445, 1554, 7, 1530
112, 77.9237, 2862, 7, 2823
113, 36.2071, 1640, 7, 1616
114, 3.6266599999999998, 306, 7, 291
115, 22.695, 961, 8, 929
116, 28.760399999999997, 650, 8, 625
117, 31.8774, 1260, 8, 1238
118, 12.357800000000001, 240, 8, 226
119, 43.166999999999994, 3900, 8, 3832
120, 6.62758, 625, 8, 593
121, 16.0789, 1332, 8, 1304
122, 30.014, 1638, 8, 1604
123, 90.4841, 6864, 8, 6778
124, 25.746399999999998, 1053, 8, 1035
125, 52.6325, 2420, 8, 2358
126, 5.92059, 484, 8, 459
127, 25.3475, 1188, 8, 1176
128, 10.2647, 810, 8, 802
129, 17.913700000000002, 1440, 8, 1387
130, 0.983049, 64, 8, 50
131, 75.15620000000001, 2115, 8, 2029
132, 49.4535, 3477, 9, 3433
133, 17.2123, 1406, 9, 1373
134, 22.5563, 729, 9, 638
135, 7.09398, 529, 9, 508
136, 5.92511, 525, 9, 513
137, 1.9222, 110, 9, 104
138, 0.41034699999999996, 24, 9, 19
139, 0.27341000000000004, 16, 9, 8
140, 0.622853, 36, 9, 26
