Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 123.06, 14652, 1, 14640
1, 81.4586, 9990, 1, 9965
2, 165.54399999999998, 18648, 1, 18526
3, 121.144, 11988, 1, 11945
4, 138.99900000000002, 21978, 1, 21918
5, 170.876, 23310, 1, 23231
6, 92.6181, 14652, 1, 14643
7, 124.57799999999999, 17982, 1, 17957
8, 55.3688, 8658, 1, 8632
9, 142.435, 20646, 1, 20507
10, 94.69460000000001, 14652, 1, 14596
11, 78.3345, 13320, 1, 13279
12, 114.55, 12654, 1, 12610
13, 149.68200000000002, 18648, 1, 18532
14, 88.166, 12654, 1, 12628
15, 169.794, 23310, 1, 23238
16, 155.029, 25308, 1, 25270
17, 163.291, 18648, 1, 18633
18, 194.20499999999998, 32634, 1, 32485
19, 110.37700000000001, 18648, 1, 18630
20, 52.7609, 8658, 1, 8591
21, 147.638, 27306, 1, 27289
22, 83.6751, 14611, 2, 14547
23, 90.93220000000001, 9997, 2, 9987
24, 269.738, 36912, 2, 36852
25, 80.839, 13073, 2, 13025
26, 115.65899999999999, 16918, 2, 16835
27, 100.68900000000001, 17687, 2, 17608
28, 140.121, 25377, 2, 25307
29, 206.095, 32298, 2, 32271
30, 231.05700000000002, 40757, 2, 40754
31, 60.0317, 10766, 2, 10746
32, 120.264, 13073, 2, 13065
33, 231.755, 41526, 2, 41435
34, 122.35, 17687, 2, 17683
35, 214.013, 34605, 2, 34575
36, 257.369, 39988, 2, 39883
37, 89.715, 16149, 2, 16045
38, 168.21800000000002, 26146, 2, 26023
39, 127.72, 22301, 2, 22269
40, 60.064600000000006, 8459, 2, 8427
41, 105.114, 19225, 2, 19171
42, 135.97400000000002, 22301, 2, 22261
43, 82.7831, 13073, 2, 13051
44, 138.397, 20763, 2, 20718
45, 98.7131, 12765, 3, 12680
46, 121.702, 13875, 3, 13824
47, 44.220299999999995, 7215, 3, 7214
48, 142.328, 17760, 3, 17690
49, 63.7943, 6660, 3, 6647
50, 130.924, 18870, 3, 18794
51, 119.422, 20535, 3, 20405
52, 183.145, 24420, 3, 24319
53, 144.571, 19980, 3, 19897
54, 54.3441, 8880, 3, 8794
55, 73.82289999999999, 10545, 3, 10480
56, 216.419, 38295, 3, 38149
57, 177.578, 28860, 3, 28647
58, 67.1464, 11655, 3, 11655
59, 99.598, 15540, 3, 15461
60, 93.8002, 14848, 4, 14744
61, 70.4907, 6144, 4, 6143
62, 96.0734, 13312, 4, 13234
63, 84.73479999999999, 15872, 4, 15849
64, 100.728, 14336, 4, 14301
65, 38.7414, 6144, 4, 6144
66, 112.36500000000001, 14336, 4, 14247
67, 151.025, 26112, 4, 26088
68, 25.0743, 2048, 4, 2045
69, 40.6423, 2560, 4, 2560
70, 200.32, 34816, 4, 34687
71, 3.8597900000000003, 512, 4, 510
72, 103.11099999999999, 8704, 4, 8702
73, 148.16299999999998, 21504, 4, 21460
74, 7.3609, 1024, 4, 1024
75, 146.6, 25600, 4, 25541
76, 32.5501, 4608, 4, 4605
77, 129.966, 20064, 5, 19992
78, 108.417, 19152, 5, 19032
79, 70.96220000000001, 10032, 5, 9985
80, 80.6829, 9576, 5, 9525
81, 66.89290000000001, 10944, 5, 10849
82, 93.737, 14136, 5, 14071
83, 13.4061, 2280, 5, 2276
84, 134.85, 20976, 5, 20741
85, 77.1413, 14136, 5, 14073
86, 66.48320000000001, 6384, 5, 6362
87, 88.34309999999999, 15504, 5, 15407
88, 114.13, 14136, 5, 14128
89, 97.0709, 5928, 5, 5879
90, 178.583, 23712, 5, 23660
91, 81.3192, 9513, 6, 9440
92, 118.879, 11778, 6, 11742
93, 75.78699999999999, 10872, 6, 10862
94, 116.706, 14496, 6, 14415
95, 60.022, 6795, 6, 6739
96, 115.172, 16308, 6, 16094
97, 43.7117, 3624, 6, 3495
98, 76.7012, 10872, 6, 10825
99, 174.37800000000001, 24915, 6, 24594
100, 109.419, 16308, 6, 16235
101, 91.7014, 15402, 6, 15197
102, 39.1326, 6342, 6, 6293
103, 128.746, 22197, 6, 22108
104, 53.7341, 8154, 6, 8113
105, 33.3163, 1998, 7, 1989
106, 73.5728, 12987, 7, 12937
107, 104.64099999999999, 10656, 7, 10570
108, 101.90100000000001, 11655, 7, 11570
109, 38.5867, 6993, 7, 6955
110, 58.8087, 4995, 7, 4945
111, 106.01299999999999, 12654, 7, 12589
112, 104.074, 16317, 7, 16257
113, 81.4164, 12321, 7, 12313
114, 46.548899999999996, 4329, 7, 4268
115, 130.135, 17361, 8, 17250
116, 125.86, 13503, 8, 13408
117, 109.959, 20576, 8, 20513
118, 51.8115, 7716, 8, 7684
119, 191.699, 36008, 8, 35767
120, 120.63799999999999, 13503, 8, 13439
121, 125.636, 21219, 8, 21090
122, 126.50500000000001, 22505, 8, 22356
123, 312.73, 54012, 8, 53858
124, 125.696, 14789, 8, 14677
125, 185.142, 32793, 8, 32732
126, 100.86399999999999, 11574, 8, 11457
127, 108.559, 18647, 8, 18637
128, 88.2589, 14789, 8, 14779
129, 141.264, 23148, 8, 22997
130, 27.9244, 2572, 8, 2548
131, 163.699, 26363, 8, 26280
132, 298.21999999999997, 53523, 9, 53255
133, 174.399, 31926, 9, 31815
134, 128.38, 21597, 9, 21538
135, 106.14800000000001, 17841, 9, 17790
136, 103.84599999999999, 19719, 9, 19695
137, 64.91669999999999, 6573, 9, 6571
138, 1.3756199999999998, 0, 9, 0
139, 1.27795, 0, 9, 0
140, 17.7193, 1878, 9, 1861
141, 146.923, 17841, 9, 17681
142, 68.74669999999999, 12207, 9, 12193
143, 328.923, 50706, 9, 50540
144, 186.996, 30987, 9, 30934
145, 77.9364, 15024, 9, 15013
146, 184.971, 27231, 9, 27059
147, 192.91400000000002, 33804, 9, 33775
148, 137.689, 19719, 9, 19329
149, 160.09699999999998, 30048, 9, 29768
150, 172.881, 29109, 9, 28856
151, 131.077, 18780, 9, 18679
152, 88.8054, 16902, 9, 16569
153, 248.891, 42255, 9, 42149
154, 52.275, 10329, 9, 10325
155, 171.267, 29109, 9, 28920
156, 157.145, 30987, 9, 30885
157, 145.41899999999998, 27231, 9, 27199
158, 210.051, 36621, 9, 36588
159, 197.035, 32865, 9, 32748
160, 116.87599999999999, 15963, 9, 15924
161, 120.08000000000001, 19719, 9, 19659
162, 178.06, 32865, 9, 32817
163, 61.389399999999995, 10329, 9, 10298
164, 14.0484, 1001, 10, 981
165, 41.4493, 3185, 10, 3034
166, 25.609099999999998, 2639, 10, 2579
