Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 184.644, 16032, 1, 16018
1, 84.7434, 11356, 1, 11326
2, 170.48499999999999, 20040, 1, 19924
3, 71.4577, 13360, 1, 13337
4, 211.067, 23380, 1, 23323
5, 161.553, 24716, 1, 24668
6, 111.336, 16032, 1, 16015
7, 90.08439999999999, 19372, 1, 19348
8, 73.8277, 10020, 1, 10001
9, 196.156, 22044, 1, 21946
10, 109.52099999999999, 16032, 1, 15976
11, 96.2503, 14696, 1, 14668
12, 66.2388, 14028, 1, 13995
13, 144.564, 20040, 1, 19965
14, 68.1374, 14028, 1, 14005
15, 192.393, 24716, 1, 24618
16, 175.684, 26720, 1, 26699
17, 131.61999999999998, 20040, 1, 20005
18, 235.72799999999998, 34068, 1, 33965
19, 139.964, 20040, 1, 20023
20, 73.3525, 10020, 1, 9948
21, 206.096, 28724, 1, 28691
22, 89.79860000000001, 16191, 2, 16139
23, 152.32999999999998, 11565, 2, 11562
24, 214.908, 38550, 2, 38489
25, 142.005, 14649, 2, 14621
26, 120.893, 18504, 2, 18446
27, 149.777, 19275, 2, 19216
28, 178.821, 26985, 2, 26932
29, 210.724, 33924, 2, 33890
30, 285.964, 42405, 2, 42392
31, 79.6744, 12336, 2, 12323
32, 89.42410000000001, 14649, 2, 14631
33, 309.969, 43176, 2, 43117
34, 116.25399999999999, 19275, 2, 19266
35, 171.38, 36237, 2, 36197
36, 247.812, 41634, 2, 41535
37, 114.83200000000001, 17733, 2, 17651
38, 151.79000000000002, 27756, 2, 27669
39, 155.054, 23901, 2, 23881
40, 59.1683, 10023, 2, 9994
41, 86.20179999999999, 20817, 2, 20782
42, 210.634, 23901, 2, 23869
43, 104.497, 14649, 2, 14638
44, 117.585, 22359, 2, 22334
45, 70.39439999999999, 13925, 3, 13881
46, 76.9091, 15039, 3, 14991
47, 105.782, 8355, 3, 8343
48, 171.19899999999998, 18938, 3, 18891
49, 54.3849, 7798, 3, 7782
50, 132.311, 20052, 3, 19992
51, 164.645, 21723, 3, 21610
52, 150.074, 25622, 3, 25548
53, 173.543, 21166, 3, 21104
54, 77.8643, 10026, 3, 9970
55, 78.7318, 11697, 3, 11659
56, 205.077, 39547, 3, 39401
57, 183.344, 30078, 3, 29885
58, 92.9761, 12811, 3, 12810
59, 87.81450000000001, 16710, 3, 16652
60, 106.615, 15934, 4, 15872
61, 62.3634, 7196, 4, 7185
62, 154.818, 14392, 4, 14338
63, 132.03599999999997, 16962, 4, 16934
