Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 403.911, 14652, 1, 14640
1, 240.623, 9990, 1, 9965
2, 467.067, 18648, 1, 18526
3, 352.98600000000005, 11988, 1, 11945
4, 565.295, 21978, 1, 21918
5, 644.627, 23310, 1, 23231
6, 395.596, 14652, 1, 14643
7, 442.187, 17982, 1, 17957
8, 235.463, 8658, 1, 8632
9, 553.8720000000001, 20646, 1, 20507
10, 370.09799999999996, 14652, 1, 14596
11, 337.72, 13320, 1, 13279
12, 337.493, 12654, 1, 12610
13, 561.729, 18648, 1, 18532
14, 328.112, 12654, 1, 12628
15, 546.9730000000001, 23310, 1, 23238
16, 625.534, 25308, 1, 25270
17, 513.7159999999999, 18648, 1, 18633
18, 804.329, 32634, 1, 32485
19, 481.879, 18648, 1, 18630
20, 218.181, 8658, 1, 8591
21, 676.26, 27306, 1, 27289
22, 344.55400000000003, 14611, 2, 14547
23, 292.996, 9997, 2, 9987
24, 957.662, 36912, 2, 36852
25, 329.555, 13073, 2, 13025
26, 450.805, 16918, 2, 16835
27, 446.14500000000004, 17687, 2, 17608
28, 604.924, 25377, 2, 25307
29, 852.356, 32298, 2, 32271
30, 959.133, 40757, 2, 40754
31, 255.931, 10766, 2, 10746
32, 329.77299999999997, 13073, 2, 13065
33, 1023.08, 41526, 2, 41435
34, 478.468, 17687, 2, 17683
35, 843.326, 34605, 2, 34575
36, 971.736, 39988, 2, 39883
37, 442.61, 16149, 2, 16045
38, 652.7819999999999, 26146, 2, 26023
39, 578.125, 22301, 2, 22269
40, 256.34000000000003, 8459, 2, 8427
41, 473.794, 19225, 2, 19171
42, 581.1690000000001, 22301, 2, 22261
43, 355.574, 13073, 2, 13051
44, 472.183, 20763, 2, 20718
45, 352.13800000000003, 12765, 3, 12680
46, 342.719, 13875, 3, 13824
47, 215.07000000000002, 7215, 3, 7214
48, 456.95000000000005, 17760, 3, 17690
49, 171.484, 6660, 3, 6647
50, 510.93, 18870, 3, 18794
51, 537.153, 20535, 3, 20405
52, 633.915, 24420, 3, 24319
53, 466.22, 19980, 3, 19897
54, 231.966, 8880, 3, 8794
55, 274.551, 10545, 3, 10480
56, 964.142, 38295, 3, 38149
57, 770.378, 28860, 3, 28647
58, 314.137, 11655, 3, 11655
59, 398.647, 15540, 3, 15461
60, 366.80800000000005, 14848, 4, 14744
61, 174.123, 6144, 4, 6143
62, 373.348, 13312, 4, 13234
63, 421.662, 15872, 4, 15849
64, 340.913, 14336, 4, 14301
65, 163.215, 6144, 4, 6144
66, 343.058, 14336, 4, 14247
67, 627.823, 26112, 4, 26088
