Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
0, 190.973, 17420, 1, 17387
1, 127.606, 12730, 1, 12659
2, 231.37199999999999, 21440, 1, 21252
3, 181.168, 14740, 1, 14612
4, 249.01100000000002, 24790, 1, 24566
5, 274.16200000000003, 26130, 1, 26050
6, 179.76500000000001, 17420, 1, 17303
7, 203.621, 20770, 1, 20688
8, 160.351, 11390, 1, 11327
9, 259.46200000000005, 23450, 1, 23262
10, 181.234, 17420, 1, 17306
11, 169.418, 16080, 1, 16047
12, 181.792, 15410, 1, 15362
13, 239.708, 21440, 1, 21342
14, 177.921, 15410, 1, 15302
15, 247.888, 26130, 1, 25899
16, 275.798, 28140, 1, 28068
17, 266.108, 21440, 1, 21295
18, 358.437, 35510, 1, 35309
19, 217.567, 21440, 1, 21398
20, 112.15400000000001, 11390, 1, 11161
21, 308.838, 30150, 1, 30081
22, 189.978, 17779, 2, 17709
23, 150.643, 13141, 2, 13106
24, 427.69, 40196, 2, 39890
25, 158.962, 16233, 2, 16179
26, 197.633, 20098, 2, 19941
27, 234.843, 20871, 2, 20813
28, 272.24199999999996, 28601, 2, 28548
29, 354.977, 35558, 2, 35309
30, 443.781, 44061, 2, 43843
31, 132.36, 13914, 2, 13897
32, 173.679, 16233, 2, 16142
33, 459.344, 44834, 2, 44650
34, 208.393, 20871, 2, 20728
35, 359.792, 37877, 2, 37659
36, 417.266, 43288, 2, 42935
37, 197.487, 19325, 2, 19224
38, 297.653, 29374, 2, 29280
39, 272.433, 25509, 2, 25355
40, 129.213, 11595, 2, 11534
41, 211.43300000000002, 22417, 2, 22361
42, 282.34999999999997, 25509, 2, 25382
43, 191.55, 16233, 2, 16196
44, 239.125, 23963, 2, 23819
45, 150.47, 15093, 3, 15022
46, 154.06300000000002, 16211, 3, 16171
47, 98.5714, 9503, 3, 9477
48, 202.264, 20124, 3, 20088
49, 91.1186, 8944, 3, 8934
50, 227.912, 21242, 3, 21138
51, 249.788, 22919, 3, 22824
52, 284.057, 26832, 3, 26766
53, 234.025, 22360, 3, 22229
54, 113.62400000000001, 11180, 3, 11108
55, 130.185, 12857, 3, 12818
56, 390.012, 40807, 3, 40592
57, 318.35999999999996, 31304, 3, 31141
58, 142.83599999999998, 13975, 3, 13915
59, 220.234, 17888, 3, 17795
60, 200.71800000000002, 17028, 4, 16950
61, 94.6035, 8256, 4, 8231
62, 185.548, 15480, 4, 15430
63, 220.581, 18060, 4, 18023
64, 202.573, 16512, 4, 16423
65, 89.41399999999999, 8256, 4, 8182
66, 168.565, 16512, 4, 16407
67, 280.114, 28380, 4, 28281
68, 52.7474, 4128, 4, 4102
69, 53.4497, 4644, 4, 4641
70, 374.46000000000004, 37152, 4, 37014
71, 46.8753, 2580, 4, 2569
72, 123.814, 10836, 4, 10810
73, 239.694, 23736, 4, 23671
74, 64.1739, 3096, 4, 3090
75, 298.401, 27864, 4, 27805
76, 67.5989, 6708, 4, 6696
77, 239.32899999999998, 22080, 5, 21917
78, 206.621, 21160, 5, 21020
79, 131.07, 11960, 5, 11842
80, 165.55, 11500, 5, 11419
81, 145.125, 12880, 5, 12784
82, 188.517, 16100, 5, 15968
83, 43.0017, 4140, 5, 4111
84, 245.71699999999998, 23000, 5, 22804
85, 179.42, 16100, 5, 16063
86, 105.953, 8280, 5, 8260
87, 229.411, 17480, 5, 17331
88, 216.62400000000002, 16100, 5, 16058
89, 104.615, 7820, 5, 7796
90, 271.962, 25760, 5, 25649
91, 118.28800000000001, 11425, 6, 11353
92, 145.30100000000002, 13710, 6, 13598
93, 162.239, 12796, 6, 12739
94, 164.486, 16452, 6, 16336
95, 125.31400000000001, 8683, 6, 8562
96, 228.749, 18280, 6, 18132
97, 85.2034, 5484, 6, 5393
98, 166.719, 12796, 6, 12677
99, 261.612, 26963, 6, 26649
100, 204.28, 18280, 6, 18146
101, 176.541, 17366, 6, 17119
102, 98.6881, 8226, 6, 8193
103, 249.085, 24221, 6, 24143
104, 105.318, 10054, 6, 10000
105, 39.2397, 3370, 7, 3347
106, 159.375, 14491, 7, 14398
107, 121.647, 12132, 7, 12080
108, 194.791, 13143, 7, 13084
109, 81.4893, 8425, 7, 8401
110, 80.4499, 6403, 7, 6325
111, 163.154, 14154, 7, 14100
